author,author_rating,body,real_rating
Ç****** y***** - Adana,5,"Yaklaşık 2.5 haftalık deneyimim sonucunda: 1) belirli yüksek statütü olan laptoplara göre 1 tık aşağıda bunun sebebi ise işlemci veya başka birşeyden kaynaklı değil ssd sıkıntısı. 2) gayet hızlı bir cihaz donanımlarından dolayı da açamayacağı oyun yok. 3) ryzen 7 3750H zaten son seri i5 9.nesil felan yanında çöp i7 9. Nesile kadar sıkıntısız rahatça her yönden iyi ve güçlü 4) bu fiyata alınabilecek en iyi laptoplardan biri.Değerlendirme sahibi bu ürünü Aptek satıcısından aldı.",5
M************ C***** (27) - İstanbul,5,"Kargo 2 güne geldi. Performans olarak csgo 120-140 fps arası. Fanları biraz sesli çalışıyor ilk açtığımda bir sorun var sandım ama zamanla alışabiliyorsunuz. Alırken AMD hakkında aklımda çok soru işareti vardı ve çok fazla yorum okudum herkes ayrı kafadan yorum yapmış bence çok büyük bir fark yok alınabilir. Hp nin HP Voucher Program'ı sayesinde 480 tl ye kadar ücret iadesi alabiliyorsunuz. ama bunu almak için sipariş vermeden önce başvurmanız lazım onu kaçırmazsanız uygun fiyat/İyi performans.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
M******* T***** (41) - Mersin,5,"Hepsibuara fiyatı heryerden uygundu bir de hpniade kampanyası tereyağlı ballı ekmek oldu, ben aldıktan 2 gün sonra sıcakfırsatlara düştü ve anında stok bitti, yani bence iyi bir alışveriş oldu kargo oldukça hızlıydı, paketleme yeterince sağlamdı, fiyat ve özelliklerine göre en iyi seçenek bu bence, kasa oldukça kibar ve kullanışlı rahatsız edici bir fan sesi yok. 2 aydı kullanıyorum sorunsuz işini yapıyor. Hem oyun he iş için ideal bence.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
E****** K****** - Bursa,4,"Ürün siparişten sonraki gün geldi kargo çok hızlıydı. Bilgisayarın açamadığı oyun yok. Ben oynadığım her oyunu ultrada sorunsuz açtım. Bir tane 8gb lık ram de ekleyebilirsiniz. Klavyesi rahat ok tuşları biraz rahatsız ama sorun değil alışılıyor. Bunlar dışında usb portu az 2 tane usb portu gerçekten yetersiz alırken bir tane usb hub almanızı tavsiye ederim. Diğer bir eksisi freedos geldi ürün. Bunlar dışında herhangi bir sıkıntısı yok üründen memnunum oyun performansı çok iyi size de almanızı öneririm fiyatı için çok uygun.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Tulay H************* - İstanbul,5,"Arkadaşlar jet kargoyla aldığım için ürün aldığımın ertesi günü elimdeydi . Ürün zaten hp marka belli bir sıkıntı Yok ama alırken bilerek alın freedos olduğunu. Biraz uğraştım ama benim halledebileceğim gibi değildi, dışarda yaptırdım. Birde hdd yok . Onun dışında hızlı ve hiçde denildiği gibi ısınma problemi falan YokDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
seyfettin d******* - Isparta,5,"Hepsiburada satıcısından diğer satıcılara göre 600-700 TL ucuz aldım. Bilgisayar çok güzel. Daha önce oluşturduğum flash bellekten windows 10 kurdum. Digital keyini de alınca süper oldu. Çok çok hızlı. güncellemeleri çok hızlı aldı kurdu. gta5, counter strike çok yüksek ayarda oynanıyor. İlerde 16 gb RAm alacağım. WİFİ 300 Mps çekiyor.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
M*** D***** (29) - İstanbul,5,"Ürün dün elime ulaştı. Son sürüm Windows 10 kurdum ve güncelledim. Dikkatinizi çekerim BIOS güncellemesi ve Windows 10 u tam güncel tutarsanız Notebooktan max performans alırsınız. Bu sayede AMD ve NVIDIA tam uyumla çalışabilir. Ürün Intel işlemcili muadillerine göre az ısınıyor. Windows u SSD'yi kurup oyunları HDD ye kurmak en mantıklı seçenek.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
R**** K******** (23) - Manisa,5,"Fiyatı performans açısından mükemmel cihaz. Ben aldıktan 1 gün sonra 1400 lira zam gelmiş olması üzücü ama ben çok memnunumDeğerlendirme sahibi bu ürünü Aptek satıcısından aldı.",5
m******* a*** (32) - İzmir,5,"Bilgisayarı yeni kullanmaya başladım. Şu an için gayet başarılı. Sipariş 1 sorunsuz şekilde günde elime ulaştı.Değerlendirme sahibi bu ürünü Aptek satıcısından aldı.",5
A******** A** (13) - Tokat,5,"Gayet güzel tavsiye ederim ve çok hızlı gayet güzel tavsiye ederimDeğerlendirme sahibi bu ürünü Vizyon Bilgisayar satıcısından aldı.",5
m******* a*** (32) - İzmir,5,"Bilgisayarı yeni kullanmaya başladım. Şu an için gayet başarılı. Sipariş 1 sorunsuz şekilde günde elime ulaştı.Değerlendirme sahibi bu ürünü Aptek satıcısından aldı.",5
Tarkan Ç***** - Aydın,4,"Ürün gayet güzel ve şık öncelikle pil durumu can sıkıcı bugün %100 de iken şarjdan söktüm sadece YouTube de video izleyerek 3 saat sonra %9 kaldı bence kötü bir performans pubg de ultra da sıkıntı yok gayet akıcı diğer oyunlarımda da sıkıntı yaşamadım.klavye rgb olsaymış güzel olurmuş Photoshop uygulamasında da gayet iyi Şimdilik bu kadarDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Burak E**** - Antalya,5,"Gayet güzel ve hiç yarı yolda bırakacak bir bilgisayar değil. Eksik tek tarafı usb giriş sayısını kontrol edin ve ram kapasitesi yetersiz kalabiliyor ama o hissedilmiyor. Apu 2 gb yiyor kesin ilerde yükseltmeniz gerekebilir. Hepsiburada ya da teşekkürler windows ile ilgili konuda hassas ve ilgili davrandıkları için.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Sina M**** (35) - İstanbul,3,"Ürünü Black Friday zamanı aldım. Freedos olarak ulaştı, Halen Hepsiburada yetkilileri ile Windows 10 işletim sistemi problemimi çözmeye çalışıyorum. Onun haricinde bilgisayar orta sınıf bir oyuncu bilgisayarı olarak gayet yeterli, RAM'i mutlaka 16 GB'a yükseltmek gerekli yükseltmek isteyenler 2400Mhz'lik 2 adet 8GB Ram alabilirler. CPU'nun APU olması sebebiyle 2 Gb Ram sistem tarafından kullanılıyor.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
M******* Y**** - İstanbul,5,"Kargo biraz geç geldi onun dışında ürün çok iyi oyun oynuycaksanız ek ram takmanızı tavsiye ederimDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
tuğba y***** (39) - Balıkesir,5,"Cok memnun kaldik.Tesekkur ederiz.Cift koliye konmustu.Yagmurdan ilk distaki koli yirtilmisti , eyvah demedim degil ama cinde tekrar kolideydi.👏👏👏Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Alparslan K*** (22) - Hatay,5,"Ürünü bir kaç gündür kullanıyorum, tasarım olarak çok hoş, uzun süreli kullanımlarda bile bilgisayar hiç ısınmıyor, fanlar mükemmel bir şekilde soğutma sağlıyor, e tabi fan sesi de kulağa geliyor fakat çok rahatsız etmiyor.klavyesinin de altına ışıldak koymuşlar yeşilDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Ç************* Y***** - İstanbul,5,"1 Haftada geldi. Güzel ve Sağlam Paketleme, Kaliteli ÜrünDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
s***** t****** - Tekirdağ,5,"Bu virüs zamanı iyi hızlı geldi 2 gün sonra geldi evime orada yazan özellikler doğru hepsi kontrol ettim gayet iyi makina ve satıcı da doğru satıyor hiçbir sıkıntısı yok şimdilik birşey görmedim alana hayırlı olsun şimdidenDeğerlendirme sahibi bu ürünü indirimde satıcısından aldı.",5
ihsan y***** - Samsun,4,"Ryzenin 3. nesil işlemcileri laptoplarda maalesef masaüstü gibi iyi değil. Bilgisayarın malzeme kalitesi gayet iyi. Eksi sayabileceğim 2 şey var birisi ekranının 60hz olması ki gerçekten 144 hzden geçen biri olarak çok fark ediyor. 2.si de şarj girişinin çok kolay zedelenecek bir yapıda olmasıDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Yılmaz Berat Ü*** - Ankara,5,"Ürün elime ulaştı windowsu kurdum driverları da hallettim bilgisayar çok hızlı telefon gibi 3 saniyede açılıyo üründe 2 tane ekran kartı biri dahili biri harici touchpadi gördüğüm en iyi touchpad canavar gibi bilgisayar almanızı tavsiye ederimDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
İ*********** E***** - Ankara,5,"Genel olarak iyi bir leptop sadece oyunlarda şarjdan çıkarırsanız kasma yaşanıyor full HD oyun oynarsanız işlemciyi %100 kullanıyor..Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Atilla D********* (19) - Adana,4,"Black desert gibi yüksek grafikli bir oyunu bile rahat rahat kaldırabiliyor tek sıkıntısı fanları biraz sesli çalışıyor kargo da gayet hızlıydı ileride ssd ve ram eklenirse rahat rahat 6 yıl kullanılabilirDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Ali E***** - Adana,4,"Ürünü black friday zamanı aldım. O zaman ciddi kargo ve satış hataları mevcuttu. ürünü (beş) (k) 'ya aldım. Ürün gayet yeterli gerek grafik programları kullandığım zaman gerekse de oyun performansı gayet yeterli. Isınma için bios ayarına bakmanızı tavsiye ederim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
O*** C***** - İstanbul,4,"donanım ve görsel olarak çok iyi bir cihaz. Ekranda 1 adet ölü piksel mevcut. Çok acil lazım olduğu için geri gönderemedim. Umarım garanti de sorun yaşamam.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
yusuf y****** - Şanlıurfa,4,"6 GB RAM kalıyor geriye o sorun sadece ısınma sorunu hiç yok çok iyi geldiDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
A***** Ş** - Bilecik,4,"herşey çok güzel ama ram sıkıntı yaratabilir çünkü 8 gb nin 2 gb ekrana ayrılıyor kullanılabilr 6 gb kalıyoDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
S***** S******** (44) - İzmir,5,"Çok memnun kaldık.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Hacı Ahmet A***** - Kayseri,4,"Ürün ilk başta freedos olarak geldi hepsiburada yetkilileri ile bir süre konuştuktan sonra durumu anladılar ve W10 ürününü yolladılar.Teşekkürler beni yorduğunuz için 1 yıldız kırdım.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
V**** E*** (20) - İstanbul,4,"Ürün çok iyi ama klavyesi kısa sürede sorun çıkarmaya başladı .Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
ihsan y***** - Samsun,4,"Güzel bir ürün. Söylenen günde elime ulaştı. Bir problem çıkmadıDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Osman A******,5,"iyi günler indirimin bitmesine 2 gün vardı neden birden fiyat böyle fırladı . eger tekrar indirime düsürürseniz 4.999 tl ye hemen alabılırım",5
Barış Bulut D**** (4),5,"Günlerdir pc bakıyorum. En mantıklısı fiyat performans odaklı olarak bunu buldum. Bence tek eksisi ekranı 120 hz değil. O da olsaydı efsane olurdu ama bu fiyat bandında bu ekran kartıyla zor. 1050 li laptoplarda 120 hz olan var ama ben bunu tercih ettim. Umarım sorun yaşamayız. Üründe Windows yok arkadaşlar bu arada. İşletim sistemsiz olarak geliyor. Freedos yazıyor zaten. Yorumlara bakıp Windowslu gelecek diye düşünmeyin. Eğer çok önemliyse orjinal Windows sizin için internette tek kullanımlık keyler var 10-15 lira. Onlardan alın bitane orjinal kullanın.",5
b**** g*******,5,"Merhaba ürün gayet hızlı ısınmıyor çok fazla Ürün 8gb RAM ile geliyor PUBG de doku düşey görüş uzaklığı ultra yapınca 60-50fps alıyor ve görüntüde kesilmeler oluşuyor ayarların hepsini düşüğe çekincede fps çok değişmiyor çünkü RAM kısıtlı olduğu için ben 16gb RAM taktım makine çok iyi oldu süper oldu kesinlikle takmanız lazım ekstra 550tl falandır ekrandaki kesilmeler de gitti gayet akıcı 70fps altına düşmüyor mesela 8gb RAM varken arabayla hızlı giderken fps 20 10lara düşüyordu ama şuan hızlı gidince en az 60düşüyor daha çok iyi zaten ekran 60hz küçük haritalarda 100fps alıyor isterseniz tüm ayarları ultraya alın fps en fazla 10düşüyor. Forza da 8x tüm ayarlar ultrada 60fps altına düşmüyor bazen 55fps çevrimiçi modda oluyor.cpu kullanımı 4çekirdekden dolayı 100kullanıyor bundan dolayı fanlar full dönüyor ama sonuçta laptop gayet güzel.",5
JIARMED U*** (31),5,"ARTILAR Güçlü işlemci Çok güçlü ekran kartı Şık tasarım Başarılı Soğutma sistemi Hem ssd hem hdd olması EKSİLER Düşük ram güncel oyunlarda sıkıntı olabilir Usb sayısı 2 adet ve 1 adet typ C var sadece Amd Apu 2 Gb ram yiyor size kalan 6 Gb",5
e*** k*****,5,"Gerek işlemci olsun gerek ekran kartı olsun her şeyiyle çok güzel bil pc. Yüksek performansta fanlar hızlı çalışıyor ve bilgisayar kesinlikle ısınmıyor. Ssd bilgisayarın Windows u için çok yeterli zaten oyunları harddiske kurmak daha iyi olur. Ram güncel olan bütün oyunları oynamaya yetiyor ileride yükseltme imkanı mevcut. Kesinlikle güçlü ve hızlı bir bilgisayar. Pavilion gaming kasa zaten hava kanalları bakımından ve kasa kalitesi bakımından hemen hemen bütün muadil cihazlara göre birkaç gömlek üstte kalıyor",5
H**** P*****,5,"Başta AMD işlemci konusunda kararsız kalmıştım ama pişman etmedi beni oldukça iyi verim alıyorum. Ekran kartı zaten şu dönemin orta-üst segmentinin taçsız kralı. Ben arada oyun oynuyorum tabi ama asıl kullanım amacım 3D çizim uygylamarı ve fiyatının hakkını fazlası ile veriyor ürün. Kasa zaten oldukça kaliteli gece gündüz çalışsada maksimum ılık oluyor cihaz daha herhangi bir ısınma yaşamadım soğutma sistemi çok başarılı.",5
s**** e** (31),5,"Süper bir oyun bilgisayarı. Bu bilgisayarı aldıktan sonra oynadigim oyunlardan zevk almaya başladım. Bütün oyunları rahat bir şekilde oynuyorum ve soğutma sistemi çok güçlü. 2 tane fan var üzerinde ve bilgisayar ısınmıyor. Tavsiye ederim. Hem fiyatı avantajlı hemde çok güçlü",5
Kadir B**,5,"İndirimle sipariş veriyorum inşallah güzel çıkar eğer sorun görmezsem tekrar yorum atarım :) eski yorumlarda windowslu aldık windowssuz geldi diye yorumlar var inş. sıkıntı yaşanmaz.",5
Y**** Y***** (37),5,"black friday zamanı aldım ürünü. çok başarılı gerçekten. cuma günü aldığım ürün salı günü bana ulaştı. fan sesi çok olması dejavantaj ama oyun bilgisayarı için gtx 1650 ekran kartı ile gayet yeterli.",5
