author,author_rating,body,real_rating
K**** A**** - Antalya,5,"harika bir ürün, fiyatına göre inanılmaz, şarjı da çok iyi gidiyor. bütün ödevlerimi yapabildimDeğerlendirme sahibi bu ürünü demirciaga satıcısından aldı.",4
Durmuş Ş**** (43) - Kayseri,5,"Uzaktan eğitim için almıştım, 1 ay önce, canlı derslerde hiç problem yaşamadık, hemen 2. Bilgisayarda aldık, ondada problem yaşamadık, dediğim gibi 1 aylık kullanım için, değerlendiriyorum, (eğitim amacli) çok ideal, internet bağlantısı çok iyi, canlı yayınlarda donma yaşamadık. Uzun vadede, ne olur bilemem, bu okul dönemini çıkarsa yeterli benim açımdan.Değerlendirme sahibi bu ürünü tuanapark satıcısından aldı.",4
Ş******* K** - Kırıkkale,5,"Ürün gayet iyiDeğerlendirme sahibi bu ürünü demirciaga satıcısından aldı.",4
yunus k****** (38) - İstanbul,5,"Ürün çok hızlı bir şekilde elime ulaştı. Herhangi bir deforme vs yoktu. Eba ve zoom gibi okul ihtiyaçları için iyi. Oyun oynamayı düşünmeyin.Ben aldıktan 1 gün sonra zamlanmış.Değerlendirme sahibi bu ürünü PRO BİLİSİM satıcısından aldı.",4
Ö*** T*** - Manisa,5,"Anneme anneler günü hediye aldım severek kullanıyor çok güzel ve kaliteli tâvsıye ederimDeğerlendirme sahibi bu ürünü demirciaga satıcısından aldı.",4
Alpaslan g*** - İstanbul,5,"Çok güzel kullanışlı bir bilgisayar normal bir bigisayardan bir tık küçük ama çok kullanışlı tavsiye ederim canlı dersleriniz için çok iyi ama oyun kaldırmaz.Değerlendirme sahibi bu ürünü TATLI İLETİŞİM satıcısından aldı.",4
B****** T***** (23) - Trabzon,3,"Ürün istediğim gibi idi bu notebook sadece internette film izleme veya word excel gibi programları kullanma internette gezinme gibi işe yarar onun dışında oyun bilgisayarı değil zaten yalnız ürün bana geldiğinde 1-2 klavye tuşu bazı köşeleri kalkıktı onun dışında hiçbir sorun yok.Değerlendirme sahibi bu ürünü notebookyedekparca satıcısından aldı.",4
e**** d**** (33) - Mersin,5,"Yeğenler için sadece eba ve online dersler için alındı iş görür teşekkürlerDeğerlendirme sahibi bu ürünü TATLI İLETİŞİM satıcısından aldı.",4
M**** Y**** - İstanbul,1,"Aynı sınıf bir tabletle bile daha çok iş yapacağınıza eminim.Evet fiyatına göre iyi ama eve sokmaya değmez.Değerlendirme sahibi bu ürünü demirciaga satıcısından aldı.",4
M****** A*** (27) - İstanbul,1,"Bu fiyata fena değil yalnız bir sorun var ürünü kullanmaya başladığım 2. Hafta da klavye tuşlarının bazıları çalışmıyor. Bu kadar erken arıza beklemiyordum..Değerlendirme sahibi bu ürünü demirciaga satıcısından aldı.",4
Tayfun B***** - Tekirdağ,5,"Sattığı ürünün arkasında duruyor arkadaşlar, Ürünüm ile ilgili Bir sorunum oluştu çabuk çözüme kavuşturduk güvenilir👍Değerlendirme sahibi bu ürünü TATLI İLETİŞİM satıcısından aldı.",4
F**** B** - Bursa,5,"Ofis kullanımı için ideal bir bilgisayar, kargo da hızlı geldi bir sorun yaşamadım teşekkür ederim.Değerlendirme sahibi bu ürünü YAZICI TİCARET satıcısından aldı.",4
t*** y******** (26) - Samsun,5,"beklentim daha kötüydü ancak fiyatına göre harika internet ve dosya için birebirDeğerlendirme sahibi bu ürünü e-Tech-Store satıcısından aldı.",4
b**** ç** - İstanbul,5,"İlk bilgisayar olarak kullanışlı ve Fiyatına göre güzel kasasının plastik olması çocuklar için ayrı bir avantajDeğerlendirme sahibi bu ürünü demirciaga satıcısından aldı.",4
Ş********** C********** - Bursa,4,"Tam bir fiyat performans ürünü. İlk ve orta öğretim öğrencileri için tam olarak biçilmiş kaftan. Düşünmeden alın. Fiyatı ile doğru orantılı gayet yeterli bir ürün.Değerlendirme sahibi bu ürünü demirciaga satıcısından aldı.",4
M**** Ş***** - Ankara,4,"Teslimat 1 gün geç geldi kargo takipte erzurum gözüküyorken geldi ama pc word exc işinizi görür daha da beklemeyin memnunum .Değerlendirme sahibi bu ürünü TATLI İLETİŞİM satıcısından aldı.",4
ERSİN O*** (38) - Adana,5,"Güzel hiç bir sıkıntı yokDeğerlendirme sahibi bu ürünü tuanapark satıcısından aldı.",4
ö**** Ö******* - Bursa,4,"Fiyatına göre çok iyi iş görüyorDeğerlendirme sahibi bu ürünü notebookyedekparca satıcısından aldı.",4
F***** T**** - Konya,4,"Fiyatına göre başarılı.Günlük birkaç saatlik işleriniz için yararlı.Değerlendirme sahibi bu ürünü demirciaga satıcısından aldı.",4
e**** b***** - Mersin,5,"Güzel fiyatı uygun ve hizliDeğerlendirme sahibi bu ürünü deltateknoshop satıcısından aldı.",4
İ*** E**** - Mersin,4,"Ders çalışmak ödev hazırlamak için uygunDeğerlendirme sahibi bu ürünü Jet Bilgisayar satıcısından aldı.",4
N**** A***** - İstanbul,4,"Ürün güzel görünüyor, ama windows var gibi yazılmış windowsu yokDeğerlendirme sahibi bu ürünü alfabilgisayar satıcısından aldı.",4
A** B****** - Balıkesir,4,"TeşekkürlerDeğerlendirme sahibi bu ürünü GENÇ BİLİŞİM satıcısından aldı.",4
E**** Z***** - İstanbul,3,"Youtube videoları izlenmiyor donuyor. internette gezinmeyi bile işkence haline getiriyor. Aldım pişman oldum.Değerlendirme sahibi bu ürünü tuanapark satıcısından aldı.",4
t***** ı**** - İstanbul,2,"Ürün özellikleri zayıf bilgisayarı yavaş çalıştırıyor internette sörf için alınabilirDeğerlendirme sahibi bu ürünü MİPSVİBE satıcısından aldı.",4
K**** A***** - İstanbul,1,"Çok çok kötü. Kesinlikle almayın. Hesap makinesi bundan daha hızlı.Değerlendirme sahibi bu ürünü Jet Bilgisayar satıcısından aldı.",4
H***** ö* - Sakarya,2,"Beklentiyi karşılamadı oldukça yavaş ve donuyorDeğerlendirme sahibi bu ürünü nidaelektronik satıcısından aldı.",4
z**** i*** - Aydın,1,"Çok kötü 1 yıldız bile çokDeğerlendirme sahibi bu ürünü Jet Bilgisayar satıcısından aldı.",4
ŞUAYİP A* - İstanbul,1,"Leptop aldim içinde şarz cihazi yokDeğerlendirme sahibi bu ürünü notebookyedekparca satıcısından aldı.",4
ramazan b****,5,"windows 10 var yaziyor. zaten lisansli windows bu fiyata hu adamlar bilgisayari bedavayami veriyor. ben bisey anlamadim. alan arkadaslara soruyorum ekran kalitesi nasil full hd yaziyor lakin destekledigi cozunurluk nedir netflix youtube gibi platformlarda 1080 p video izlerken kasma donma var mi tesekkurler.",4
