author,author_rating,body,real_rating
İlker Ö***** - İstanbul,5,"Ürünü çok detaylı araştırmalar sonucunda beğenip aldım. Gerçekten çok hoş ve zarif bir tasarımı var. Özelikleri fiyatına bakıldığında gayette makul. Ev ve Ofis işlerinde beklentilerinizi fazlasıyla karşılayacak gönül rahatlığıyla kullanabileceğiniz ve gerçekten hiç düşünmeden alabileceğiniz bir bilgisayar.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Umut K******** - Mersin,4,"İlk olarak beyaz değil metalik gri bilgisayar. Hızı çok iyi tatmin edici bir yazılımcı olarak beğendim. Isınma orta seviye soğutucu almanızı tavsiye ederim. Ekran ıps ekran. Windows 10 pro kurdum gayet iyi çalışıyor. Tahmini teslimat süresinde elime ulaştı hiçbir sorunla karşılaşmadım. Klavye led aydınlatmalı özelliklerde yazmıyor ama. Çekinmeden alabilirsiniz.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
k**** d**** (38) - İstanbul,5,"Tam bir fiyat performans ürünü, görünümü cok şık. Isınma oyun oynarken olabilir. Multimedya ev kullanımı için içerik ve software çok iyi. Oldukça hızlı bir işlemci ve çalışma sistemi var. Bu fiyata daha iyisi zor. Düşünmeyin.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
mehmet u****** (44) - Denizli,5,"Ürünün inceliği ve hafifliğini çok beğendim,özellikleri ve performansı yazıldığı gibi.Kullanım amacı Office, internet ve medya olanlar için hiç düşünmeden alabilirler.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Ömer N**** (0) - Denizli,5,"Öncelikle ürünüm 4 gün de geldi cuma öğlen sipariş verildi salı öglen geldi. Ürüne gelecek olursak en cok korktugum nokta isinma sorunuydu laptop 3 bucuk saat açık kaldiktan sonra onun üstüne de 1 saat civari ( 2 maç) lol oynadım tüm bunlarin sonunda ciddi bir ısınma sorunu gerçekten görmedim şarj konusuna gelince web islemlerinde word vb max 3 saat ayarlarinizin hepsi düşükse 3 bucuk saat gider oyun oynayanlar icin diyeceklerim yüksek gereksinim gereken oyunlar oynuyorsaniz bu laptopu düsünmeyin oynayip kötü yorum yapmayin laptop oyun bilgisayari degil sonucta ama ben hem webde hem ofis isleri mi halledicem ama aksamlari da lol dota cs go oynarim diyorsaniz (yüksek sistem istemeyen oyunlar) kesinlikle öneririm. Lolde 120 fps e sabitledim ve sadece 2 kere oyunun başında drop yedim. Genel anlamda iyi bir kalite sergiliyor sizi üzmez. Mühendislik veya çizim 3d programlarla ugrasan arkadaslar varsa üniversite de okudugum bölümle alakali oldugu icin autocad ve render işlerim oluyor mükemmel bir hızı var demiyorum ama sizi yarı yolda birakacak da diyemem (dilerseniz ileride 8 gb ram ilave edip 16 yapabilirsiniz hız degisimi farkedlir) zaten asıl amacım bu programlar olduğu icin laptop aldım. GENEL ÖZET ıps ekran (yok diyenlere) Isınma sorunu bence fazla üzmez normal seviye Lol fps 90 - 130 Autocad ve render programları sorunsuz Şarj çalışmaya da bağlı olarak min 2 saat max 3 buçuk saat. Umarım açıklayıcı içinizi rahatlatan sorularinzin cevabı bir yorum olmustur. Herkese iyi günlerrDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Y******** İ********* - İstanbul,4,"Bu bilgisayar bir oyun bilgisayarı değil. Ama oyun oynamak istiyorsanız altına bir fan koyabilirsiniz. Minecraft SEUS Shader’larla 1.16 da 45-50 fps alabiliyorsunuz. Pil olarak kötü. Normal kullanımda 2 saat çıkarmaz. Düşük parlaklık ve pil tasarrufunda en fazla 4.5 saat alabildim. Fan gürültülü denebilir ama oyun oynarsanız. Eğer oyun oynamak istiyorsanız ama ayrıca bir soğutucunuz yoksa en azından bilgisayarı biraz yukarı kaldırın ki fan boşlukları açık kalsın. Ekran IPS ve full hd. Güneşte parlamıyor. 512 ssd kesinlikle yetecektir. SSD hızı ise okumada 1300 yazmada 800mb. İşlemci çok güçlü değil. Temel frekans 1GHz. Ekran kartı MX330 ki GTX660 tan biraz altı denebilir. Ram kapasitesi 8gb fakat 64gb a kadar takabilirsiniz. Ram 8GB olsada hiçbir uygulama açık olmasa bile %25-40 bir kullanım var. Sanırım win10pro kaynaklı. Ben 4.300e aldım. Kesinlikle 4300e bundan iyi bir laptop alınamaz. Bu arada laptop çok hafif ve ince. Kısacası , Abi ben ders çalışırım , istediğim yere götürürüm , yatarım yatağıma muhteşem IPS ve FHD ekranla filmimi videomu izlerim ama istediğim zaman da koyarım soğutucuyu oyunlarda low-medium ayarlarda 60fps alırım diyorsanız, bundan iyi bir laptop bulmanız , İMKANSIZ. (Ha bir de klavyenin aydınlatması var ve gece çok işe yarar.) Oyun oynayacaksanız soğutucu ve bi 8lik ram daha taktırmanız lazım.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
T** E**************** - İstanbul,4,"Ürün çok şık ve güzel ama bence batarya konusu sıkıntılı. Daha önce de HP kullanıyordum ve o bilgisayarı 3 yıl önce almıştım ama onun eski bir teknoloji olmasına rağmen buna göre bazı avantajları vardı. Artı eksi yazayım umarım faydalı olur sizler için de: Eksiler (Genelde batarya gücü ile alakalı) 1) Bu bilgisayarın bateryası sorunlu. Çok hızlı bitiyor. Yani 2-3 saat anca çalışabilirsiniz. Ama diğeri çok daha uzun sürüyordu. 2) Uyku durumunda bile dayanmayıp şarj yiyebiliyor. Mesela diğer bilgisayarı hafta sonu uyku modunda bıraksam pazartesi işe başlayınca açtığımda çalışıyor buluyordum ama bunda o iş mümkün değil. 3) Diğerinde 3 USB girişi vardı bunda 2 ve bence yeterli değil... 4) Sessiz odada bazen fan sesi yüksek gelebiliyor. Bunlar büyük problemler mi? Hayır ama bilgi vermek açısından yazdım. Artıları 1) Ben sadece ofis işlemleri için kullanıyorum. Oyun oynamıyorum. Bu şartlarda bence çok hızlı. Kesinlikle kasma gibi bir sorun yaşamadım. 2) Tasarım ve rengi çok hoşuma gitti, premium duruyor. 3) Tuşlar ışıklandırmalı, bazen faydalı olabiliyor. 4) Ses çıkışı ve ses yüksekliği gayet yeterli geldi bana.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
m*********** g***** - Ankara,5,"Arkadaşlar ürün bugün elime geçti...ekran full hd ıps ekran....hp türkiyeyi arayıp teyit ettirdim.kutusundada full hd ıps olduğü zaten yazıyor.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
S***** Ç******* (43) - Nevşehir,5,"f/p ürünü diyebilirim. aynı özellikte başka markalarda muadilini 5.5 bin tl den aşşağı bulamazken 4499 tl ve bunda ayreten mx 330 ekran kartı da cabası ve bir çoğunda olmayan ve ekstra fiyatıda yukarı iten bir diğer detay da full HD IPS ekranın bunda yanısıra olması !ilaveten diğer yorumlarda okuduğum o gürültülü fan çalışma olayı benim dizüstümde oyunlarda dahi hiç dikkatimi çekmedi yâda benim laptop da öyle bir sorun yok .. ısınma olayına gelirsek bunda olan ısınma tüm dizüstü bilgisayarlarda zaten aşağı yukarı olağan şeydir..tabi oyun bilgisayarları hariç..... malzeme kalitesine gelirsek orta düzey ve ağırlıktan kısmak için o eski diz üstü laptoplar da bulanan o yoğunluktaki metal malzeme her detayında kullanılmamış klavye hissiyatı da çok güzel bir tek klavye ışıklandırmasın da sade beyaz led yerine keşke RGB ledli olsaymış ve her kullanıcının kendi isteğine göre renk seçimi olaymış tam olurmuş diyorum....neticede alacak olanlar bu fiyata hiç düşünmeden gönül rahatlığıyla alabilirler....çünkü bu özellikte daha uygununu bulamazsınız gibi birşey.😉Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
O*** B****** - Elazığ,5,"Bilgisayarı hız açısından çok iyi oyun olarak alacaklar almasınlar üzebilir ve mutlaka kaliteli bi soğutucuyla kullanın.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
T**** A**** - Antalya,4,"Bilgisayar gayet ince ve şık. İnce olmasından dolayı fan konusunda çok çok kötü. Fanlardan birinin çıkışı ekran klavye bağlantı noktasında diğeri ise bilgisayarın altında. İkisi de yetersiz kalite ve tasarımda. Bilgisayar normal kullanımda bile sıcaklığını hissettiriyor. Ekran ve hoparlör yorumlarda söylendiği gibi aşırı iyi değil. Daha iyilerini aynı fiyata bulabilirsiniz. Kamera fiyatına göre çok da iç açıcı değil. İşlemci ve ekran kartı konusunda günlük veya iş için kullanacaksanız bir sorun yaşamazsınız. Ancak arada bir oyun oynarım derseniz kesinlikle sıkıntı yaşayacaksınız çünkü bilgisayarın soğutma tasarımı cidden çok kötü. Klavye iki ayarlı ışıklandırmaya sahip. Yeterli ışıktaysanız kalitesiz duruyor ancak hafif loş bir ortamda bilgisayarın gerçekten çok şık olduğunu gözler önüne seriyor. SSD gerçekten çok hızlı yaklaşık 40 dakika sürek kurulum süreci 15 dakikada bitti. Ram, bilgisayar boş durumdayken 2,5 GB kullanılıyor olarak gösteriyor. İlerde bir Ram problemi yaşayabilirsiniz. Şarj çabuk bitiyor ama aynı zamanda çok da hızlı şarj olduğu için çok sorun hissetmiyorsunuz. Eğer ki oyunda gözünüz yoksa ve hoparlör sizin için elzem değilse bu fiyata alınabilecek en iyi bilgisayar diyebilirim. Laptop soğutucu gibi aksesuarlarla kullanmanızı da öneririm.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Mustafa M**** - Ankara,5,"Ekran IPS panel fakat çok canlı bir görüntü sunmuyor. En azından ben Vatan pc'de falan çok daha iyilerini gördüm. Bu fiyat için yine de yeterli bir ekran deneyimi. Klavye hissiyatı bence çok hoş. Hata yapmadan hızlı yazabiliyorum. Aydınlatması beyaz ve hoş bir hava katıyor ama gel gelelim zaten düşük performansa sahip bataryaya bir darbe de aydınlatma vuruyor. O sebeple mecbur kalmadıkça kullanmoyorum. Hız anlamında şarja takılıyken sorun yok fakat bataryadan kullanımlarda sanki kendini kısıitlıyor. Bu bir şekilde değiştirilip her zaman yüksek performansa ayarlanabilir mi bilmiyorum. Ses seviye ve netliği çok hoşuma gitti. Genel anlamda alınabilir bir laptop. Oyun oynamadım ama oynayanlar gereken yorumu yapmış zaten. 4299tl ödedim HP'den de 480tl iademi aldım. Sonuç olarak 3800tl'lik fiyata şu piyasa da daha iyisi zor gibi.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Salim D****** (39) - Ankara,5,"Uzun araştırmalardan sonra bir ev kullanıcısı olarak bu bilgisayara karar verdim. Arkadaş çevrem Asus almam için çok baskı yapmış olmalarına rağmen ben bu cihazı seçtim. Asusların klavleri hiç hoşuma gitmedi ve ışıklandırmaları yoktu. Hem fiyat hem performans hem de eski hp müşterisi 480 tl iade ile çok güzel rakama bu bilgisayarı almış oldum. Klavye hassasiyeti ve ışıkları çok harika. Ses kalitesi çok iyi ve yüksek Isınma fan şikayetlerii okumuştum. Normal kullanımda hiç sorun yaşamadım. İyi ki bu cihazı seçmişim ve tavsiye derim. Şık kibar ve kullanışlı.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Enes S**** - Samsun,5,"Ürün çok iyi ama kötü yönü bilgisayarın fanı direkt oralar ekrana vuruyor ve laptop soğutucu ile orayı soğutmak biraz zor Valorantta orta ayarlarda min 25 Max 60 civarı FPS değeri gördüm Pubg Lite ortadan biraz düşük grafikte min 20 Max 60 70 FPS arası değer gördüm Pes 2020de biraz kasıyor ve çok hissedilen bir durum SSD olması çok harika gayet hızlı pili full parlaklık ile pek dayanmıyor dizi izlerken 2 saat ile 2 buçuk saat kadar wifi bağlantısı çok sağlam İps panel olması harika oyun oynarken film izlerken çok iyi Öğrenciyim ve günlük kullanım ve ödev için çok ideal ama fiyatı ben aldıktan sonra çok yükselmiş o çok kötü diğer yandan bilgisayara aşırı yüklenince biraz kasma sorunu var bu 2 3 haftalık deneyimim Kullanacak olanlara hayırlı olsun yardımcı olmuşum dur umarımDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Ü********* S****** (47) - Ankara,5,"Ekran çözünürlüğü ve işlemcisi çok iyi. Bir televizyondan daha iyi çözünürlüğü olduğunu söyleyebilirim. Çok hızlı açılıyor çok hızlı kapanıyor. Bilgisayarda işlem yaparken çok hızlı. Klavyede yazımı çok rahat, klavyesi ışıklı. Işıklı klavye olduğu için lamba kapalıyken bile yazı yazabiliyorsunuz. Ben tez yazımı ve öğrencilerime ders vermek amacıyla kullanıyorum. Herşeyi den çok memnunum. Alırken yorumlarda çelik kasa olduğu için çok ısınıyor yazanlar olmuştu. Ben de buna dayanarak bir soğutucu aldım. Ama soğutucuyu ihtiyaç olmuyor (film seyrederken kullanılabilir fakat kullanılmadığında da bilgisayarı yavaşlatmıyor). Herkese tavsiye ederim ☺️Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
t**** e***** (48) - İstanbul,5,"Araştırıp fiyatı indirime girince aldım. Bu tip laptopların ısınması sonucu fan çalıştırmasını benim gibi çok kafaya takmayacaksanız tavsiye ederim. Bunun için koltuk kumaş gibi yumuşak zeminler yerine masa gibi sert zeminleri yada soğutucu altlık seçebilirsiniz. Sadece klavye ışığını çalıştıramadım f5 ve fn kombinasyonlarını denememe rağmen onun haricinde şu an hiçbir sıkıntı yok.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
evren ö**** (40) - Manisa,5,"Bu bilgisayarı çok tereddüt ederek aldım. Fakat bilgisayar elime ulaştığında bütün fikrim değişti. Bilgisayar için IPS ekran olmadığı söylemişti yorumlarda. Fakat bilgisayarın kendi kutusunda belirtiliyor. Bilgisayarın performansı günlük işler için gayet iyi. Oyunda fan biraz daha fazla sesli çalışıyor. Tuşlar ışıklı. Ayrıca şunu gördüm pavilion serinde nasıldır bilmiyorum ama fan çıkış ekranı kaldırdığınızda gövdeyle ekran arasında kalıyor. Yani fan direkt ekrana doğru üflüyor. Bu da tabii ki uzun çalışmalarda ekrana ileri de belki olumsuz etki edebilir. Kısacası fiyatına göre gayet iyi.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
G***** T***** - Ankara,5,"Cihaz çok kaliteli ve zaten kendini ıspatlamış bir marka ayrıca ekran kartı mx330 ve ssd 512 gibi özellikler bir arada toplanmış piyasada bu fiyata 256 ssd ve mx130 luk ekran kartı olan ürünler bile 6 binden başlıyor alırken donanımlarını karşılaştırdım ve bu donanıma sahip ortalama bir cihaz 7-8 bin arası bu fiyata kesinlikle kaçmaz alınır içerisinde windows kurulu değil artık dışarıda bile çok uygun fiyata kurup yüklüyorlar orjinal windows için 1000 tl istiyorlar verilmez bence zaten sorunsuz çalışıyor kopya yazılımla da kargo paketleme çok başarılı zamanında geldi tşk ederim emeği geçenlereDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
M******* G*** (16) - İstanbul,4,"Çok iyi çalışıyor. Herşey güzel oldu. Ama sadece ben indirimi kaçırıldı böylece biraz pahalı ücreti aldımDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
h**** k******** (47) - İstanbul,4,"ürün fan erken çalışıyor onun dışında süperDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
M**** K********* (43) - Tokat,4,"Bilgisayar iyi ve SSD sayesinde bayağı bir hızlı diyebilirim. Capslock ışığı mevcut, klavye aydınlatması çok hoş. Şimdilik sadece nete bağlanmada sıkıntı yaşıyoruz. Her açılışta modemi yeniden tanımlıyoruz ama işlerimin yoğunluğundan dolayı üstüne düşüp de ilgilenemedim. Özellikle şu pandemi döneminde fiyatların bu derece artmasına artık el insaf diyorum. Bundan önce Lenovo marka b.sayar baktım. 10 günde 1200 TL zam yemiş. O b.sayarı alan arkadaş, bir hafta önce de fiyatının 1100 daha ucuz olduğunu söyledi. Yani 17 günde 2300 TL zam. Fiyatı yükselir diye hemen bu b.sayara yapıştım. Daha 7 ay önce bu fiyatlara core i7 işlemcili Laptoplar bakıyorduk. 😞Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
