author,author_rating,body,real_rating
a** b**** (36) - Konya,5,"spiris ettim ertesi gun teslimat yapildi urunde kaliteliDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
O*** S********** (26) - İstanbul,4,"Cihaz şık ve hızlı. Ancak kasasının malzeme kalitesi biraz düşük. Bi yere çarpsa kırılcak gibi. Özenli kullanmak lazım.Değerlendirme sahibi bu ürünü 216Teknoloji satıcısından aldı.",5
i****** ç**** (36) - Balıkesir,4,"ürün ev kullanımı standart işler için ideal.. ilk yüklerken uefi li windows sürümünü yüklemeyi unutmayınDeğerlendirme sahibi bu ürünü gala iletişim satıcısından aldı.",5
M***** B***** - Denizli,5,"Ürün gayet güzel ve sessizDeğerlendirme sahibi bu ürünü gala iletişim satıcısından aldı.",5
s***** d**** (36) - Niğde,4,"Cihaz güzel boyutu da iyi ama performans isteyenlere tavsiye etmemDeğerlendirme sahibi bu ürünü gala iletişim satıcısından aldı.",5
S******* K** (59) - Bursa,5,"Fiyat-performans ürünü.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
E*** D**** - Artvin,5,"Ürün elime hızlı ve sorunsuz ulaştı tavsiye ederim şık bir görünüşü varDeğerlendirme sahibi bu ürünü banff satıcısından aldı.",5
A*** Y*** - Sivas,5,"Satıcı Hepsiburada idi. Hızlı kargo sorunsuz alışveriş.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Y**** Y******* - İstanbul,5,"Teşekkür ederim. Hepsiburada.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
S***** Y***** (24) - Samsun,5,"Kaliteli ve hızlı tavsiye ederim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
a** ö***** (34) - İstanbul,5,"Ürünu aldığım fiyat çok iyiydi. Hızlı bir bilgisayar.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Ö********** A**** - Konya,5,"Memnunum gayet başarılıDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
d**** ç******** (42) - İzmir,5,"Gayet güzel bir ürünDeğerlendirme sahibi bu ürünü EymenessTeknoloji satıcısından aldı.",5
S***** T***** - İstanbul,5,"Bir gün sonra teslim etmeleri harika.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Ömer k***** - Osmaniye,5,"Oğlum için aldım. Çok beğendi. Hepsiburadaya teşekkürlerDeğerlendirme sahibi bu ürünü 216Teknoloji satıcısından aldı.",5
e**** g**** (31) - İstanbul,5,"kusursuzDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
M****** E**** - Konya,5,"Güzel ürünDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Hamide E*** - Ankara,4,"Sağlam bir şekilde temsil edildiği için teşekkür ederimDeğerlendirme sahibi bu ürünü TURKUAZ Bilişim Sistemleri satıcısından aldı.",5
İ****** Y***** - Şanlıurfa,4,"DOLARA RAĞMEN FİYAT PERFORMANSDeğerlendirme sahibi bu ürünü 216Teknoloji satıcısından aldı.",5
m********* a**** (46) - Mardin,3,"İyiDeğerlendirme sahibi bu ürünü AnkaBilgisayar satıcısından aldı.",5
m**** g***** (35),5,"teşekkürler fiyat için",5
m***** c*******,5,"çok şık",5
hakkı ç******* (44),5,"güzel cihaz",5
Ö*** A**** (45) - İstanbul,5,NO_COMMENT,5
i******** k******* (1) - İstanbul,5,NO_COMMENT,5
E****** Ç**** - İstanbul,5,NO_COMMENT,5
S***** T***** - İstanbul,5,NO_COMMENT,5
v**** g***** (44) - Ankara,5,NO_COMMENT,5
O********** K****** (41) - Kırklareli,5,NO_COMMENT,5
M***** D**** (27) - İstanbul,5,NO_COMMENT,5
T********** D****** (23) - İstanbul,5,NO_COMMENT,5
T********* L****** (46) - Tekirdağ,5,NO_COMMENT,5
