author,author_rating,body,real_rating
Eren T**** (24) - Kütahya,5,"Laptop bugün elime ulaştı. Kurulumunu yapıp kullanmaya başladım. Ürün çok şık ve çok ince . Bunun yanında ses kalitesini ve ekran kalitesini çok beğendim. Beklentilerimi fazlasıyla yerine getiriyor diyebilirim. Ayrıca şarj konusunda deneyimlediğim kadarıyla çok iyi. Bu fiyatta alınabilecek en iyi cihazlardan. Tavsiye ederim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Alperen A****** - Antalya,5,"MİNİMALİST VE ŞIK TASARIMININ HAKKINI SONUNA KADAR VERDİĞİNİ SÖYLEYEBİRİLİRİM . GENEL ANLAMDA ŞU ANA KADAR BİR PROBLEM YAŞAMADIM 512 GB SSD OLMASI GÜZEL BİR DETAY KLAVYE HASSASİYETİ GİZLENİLMİŞ KAMERA PARMAK İZİ OKUYUCU VE HUAWEİ TARAFINDAN SUNULAN MİNİK DOKUNUŞLAR VE ÖZELLİKLERLE FİYATININ HAKKINI SONUNA KADAR VEREN TASARIM HARİKASI BİR ÜRÜN , ÖZELLİKLE PİL PERFORMANSI KONUSUNDA DA AŞIRI DERECEDE İDDİALI , PARASINI SONUNA KADAR HAKEDİYOR.Değerlendirme sahibi bu ürünü gala iletişim satıcısından aldı.",5
S**** Ç******* (24) - İstanbul,4,"Ürünü iki haftadir kullaniyorum.hafif şık gorunuş olarak cok guzel. Kamerasinin klavyesinde olmasindan dolayı ekran genisligi cok guzel. Ancak kamera acisi kotu gercekten asagidan cekiyor goruntulu sohbetlerde sizin icin sorun olmuyor tabiki ama karsi taraf icin biraz tuhaf bir goruntu. Ben kamerayi kullanmadigim icin buna takilmadim. Ben alirken de arastirdigimda fan sesi cok geliyor diyorlardi. Normal kullanimda rahatsiz edici bir fan sesi yok ama şarjdayken fan biraz fazla calisiyor ve bilgisayar cok isiniyor. Eger sarjdayken isinmasini istemiyorsaniz yukseltip kullanmanizi tavsiye ederim o zaman bir sorun olmuyor.Değerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
mustafa ö******* (28) - Kocaeli,5,"Ryzen 5 3500u işlemci i5 ayarında bir işlemci. Ekran kalitesi hafif olması plastik değil parlatılmış alüminyum olması güzel. Kamerasının klavyesinde olması hiç de açısını bozmuyor bilakis ekranda olmaması ekranın kalitesini artırıyor. Renk seçeceği olarak uzay grisi olsa çok güzel olur olurmuş. Günlük kullanım için ideal bir bilgisayar olmuş. Önceden bu fiyatlara oyun bilgisayarları alır ya da toplardık şimdi KDV ÖTV MTV vergi üstüne vergi fiyatlar uçuyor ona rağmen iyi fiyat performans açısındanDeğerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
fehmi p***** (37) - Aydın,5,"fiyatına göre çok güzel bir laptop... hızıyla, hafifliğiyle ve tasarımıyla iyiki almışım dedim... ilk huawei ürünüm bu arada yıllardır asus kullanan beni fazlasıyla mutlu etti... günlük işler için kullanıyorum pili tam gün yetiyor...almak istiyenlere tavsiye ederim.. iki haftadır kullanıyorum ben çok memnun kaldım...Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Ş******* S***** (26) - İstanbul,5,"Ürünü 6 mayısta aldım. Satıcıyla iletişime geçip aciliyeti olduğunu söyledim ertesi gün. O gün kargoya verildi. Ancak sürat kargo yaklaşık 11 gün Maltepe aktarma merkezinde ürünü bekletti. Ürünün teslimi için Offmark ve Hepsi burada ile iletişime geçtim. İlgilendiler. Kargo firması dışında bir sıkıntı yok. Firma ilgili. Paketleme güzeldi. Bilgisayarı kullanınca tekrar yorum yaparım belki. Yazılım için aldım. Ürünün tasarımı güzel.Değerlendirme sahibi bu ürünü ofmark satıcısından aldı.",5
a********* o***** (35) - İstanbul,5,"Sipariş verdim 24 saat geçmedn ürün elimdeydi. süper hızlı geldi. Ürün çok güzel. Çok fazla kurcalayamadım ama ilk izlenimi çok hoşuma gitti. kurulum çok hızlı yaptım. jet hızı ile açılıp kapanıyor. şarj cihazı da kendisi gibi kibar. Ürünü aldığım Techburada ya da nazik hediyeleri için ve hızlı-sorunsuz gönderim için çok teşekkürler. Tam bir fiyat-performans ürünü diyorum.Değerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
C**** C***** (18) - Amasya,3,"Öncelikle kargo çok geç geldi.Ayrıca ürün biraz fazla ısınıyor sanırım.İyi yönlerine gelecek olursak type c kablosu olması çok iyi ve yeterince uzun kablo gayet hızlı dokusu da çok güzel. Herkes fan sesi çok demiş bana fazla gelmedi bence gayet normal.tek dezavantaj çok ısınması...Değerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
Kerem S**** (31),5,"Bu üründe genel olarak bazı bilgiler eksik, ürünü başka siteden aldım ama bilinmesi için yazıyorum 2 kademeli klavye arka aydınlatma var ekran mat parlamıyor, aldım çok memnunum",5
E*** C************ - İstanbul,5,"ofis işlerinde kullanmak icin kendime aldım.Çok hafif,tasarımı da şık.Boyutu da çok küçük değil gayet uygun.hızı da şimdilik iyi.hafıza olarak da bir kaç kitap yükleyeceğim için bana yeterli.kargo da çok gecikmedi yalnız orjinal kutusu fazla büyük bir kutunun içine konularak gönderilmiş.neyse ki hasarsız teslim aldım.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
kemalettin o*** (33) - Ankara,5,"Hızlı kargolandı ve fiyatı da uygundu. Tasarımı fiyatına göre oldukça güzel. Hafif, rahat taşınabilir, sarjı da uzun süre gittiği için yanınıza sarj cihazını almadan 4 5 saat kullanıp eve dönebiliyorsunuz.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Z***** K******* (0) - İstanbul,5,"Çok hafif ve şık bir bilgisayar. Kameranın konumu sık kamera kullanıyorsanız rahatsız edebilir çünkü baya aşağıdan gösteriyor ve yüzünüz büyük görünüyor. Ben dersler ödevler ve dizi film izlemek için aldım gayet kullanışlı. Sims 4 de oynuyorum beni tatmin ediyor performansı.Değerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
ö*** s***** (36) - İstanbul,5,"ozelliklerine gore diger modellerden fiyat olarak cok avantajli, isinma vb problemler oldugunu okumustum biraz cekinerek almistim ama bir sorun olmadi. ayrica hafif ve cok sik bir modelDeğerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
Zafer A***** (52) - Ankara,5,"Çok memnunuz. Eşime almıştık. Web kamerası F7 tuşu hizasında, ve kapakla açıldığını vurgulayayım. 2020 model, 4800u'lu modeli Türkiye'ye gelirse oğluma almak istiyorum, dokunmatik ekranlı modelini getirirlerse tadından yenmez.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
k****** s******* (57),5,"Matebook D14 +Amd ryzen5 3500u +8gb ram (keşke 16gb versiyonunu alabilsek) +512gb ssd +power tuşuna entegre parmak izi okuyucusu gayet hızlı +pil kapasitesi yüksek office excell ile toplamda 10 saat civarı kullanım aldım hala %20 doluydu -kamera çözünürlüğü düşük ve klavye içine gömülü olduğundan verdiği görüntüye alışmak zor -klavye alttan aydınlatmalı ancak bakış açınıza göre özellikle fonksiyon tuşlarının alt kenarından sızan ışık biraz rahatsız edebilir -office uygulamalarıyla çalışırken bile fan arada devreye giriyor ama bence çok rahatsız edici değil Not: acer swift 3 ün benzer özelliklerde ancak bir tık daha ağır olan bilgisayarı tek rakibi diyebilirim",5
M**** U*** - Muğla,5,"Ürün zaten 5 yıldızı hak ediyor onun yanında satıcı gayet hızlı, güvenilir ve cömert :) Gönderdiğiniz powerbank için de teşekkürler.Değerlendirme sahibi bu ürünü Liva Teknoloji satıcısından aldı.",5
Mehmet Ö**** (20) - Samsun,5,"Ürünü Techburada adlı satıcıdan aldım ve paketlemesi özenle yapılmıştı. Bilgisayar ise beklediğim kalitede geldi. Günlük kullanımlar için fazlasıyla yeterli bir bilgisayar. Ram kapasitesi 16 gb ve bir USB girişi daha olsaydı kusursuza yakın olurdu.Değerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
Y**** T*** (18) - İstanbul,5,"Bilgisayar çok kompakt ve mobil. Hafifliği de gözardı edilemez kesinlikle tavsiye ederimDeğerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
İ**** D**** - İzmir,5,"Ürün çok iyi. Hızlı kargo için satıcıya teşekkür ederim. Kesinlikle tavsiye ederim.Değerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
hüseyin s**** - Kahramanmaraş,5,"Herseyi açiyor fakat fan sesi sizi biraz raharsiz edebilir onun haricinde on numara laptop.Değerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
P***** S******* - İstanbul,5,"Mağaza ile çok memnunum hemen kargolaıp ertesi gün kargomu geldi. Bilgisayar harıka.Değerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
G***** Ş**** (55) - Ankara,5,"Evde kullanım için yeterli performansa sahip, tasarımı/malzemesi güzel, hafif bir ürün. Tavsiye ederimDeğerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
E****** A**** - Gaziantep,5,"Tasarımı çok şık. Umarım bir sıkıntı yaşamam. Satıcı da çok hızlı gönderdi, teşekkür ederim.Değerlendirme sahibi bu ürünü Bunlar Alınır satıcısından aldı.",5
serkan c** - Ankara,5,"İnanılmaz bir şekilde 2 gün içinde hiç sorun yaşamadan ürünü teslim aldıkDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
a*** y******* (52) - Tokat,5,"Ürün zamanında teslimat yapıldı.Değerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
A********* K****** - Ankara,4,"Ürün gayet güzel hafif şık açılış süresi 3 4 saniye . Hızı iyi ama tek sıkıntı fan sık sık çalışıyor ve fazla ses çıkartıyorDeğerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
S****** A*** (0) - Osmaniye,5,"On numara herşey güzel gta 5oynuyom her günDeğerlendirme sahibi bu ürünü ofmark satıcısından aldı.",5
E*** S*** (2) - Bilecik,5,"Gayet şık bir çalışma bilgisayarıDeğerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
R**** Ü*** - Bingöl,4,"Çok hızlı geldi ve çok zarifDeğerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
C**** Ç***** (26) - Kocaeli,5,"Güvenilir satıcı kapalı kutu geldi hersey eksıksızdı.Değerlendirme sahibi bu ürünü GELECEK BİZDE satıcısından aldı.",5
C***** O** - Ardahan,5,"Gayet memnunumDeğerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
R**** O*** (24) - İstanbul,5,"Çok şık bilgisayar.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
H****** A**** (34),4,"Ürün siparişi verdik. Insallah kazasız belasız ve sorunsuz olarak elimize ulaşır. Ürün geldikten sonra fotoğraf vs atmaya çalışacağım. Ürün özellikleri fena değil. Oyun oynamayan biri olarak işimi görebileceğini düşünüyorum. Photoshop için özellikle aldım. Evdeyim. Engelli olduğum için dışarıya çıkamıyorum. Photoshop (grafik-tasarım işlemleri) ve makale editörlüğünün yanı sıra web uygulamaları (Wordpress-Blogger) ile birlikte SEO üzerine yapabileceğim ve para kazanabileceğim işler ile ilgili projeler yapma düşüncesiyle aldım. Insallah bilgisayar üzmez beni. Borç ile aldım. Alanlar içinde sorun teşkil etmez inşallah. Pahalı bir bilgisayar. Çizik, kırık-dökük vs olması veya gereken performansı alamamak gibi kişiyi üzebilir. Ürün geldikten ve test işlemleri sonrası ürüne ait bilgiler verebilirim.",5
m******** a*****,5,"Oyunda 48-50 dereceye isiniyor diyenler laptoplari ilk kez kullananlar sanirim.",5
N******* B****,4,"Ben de ürünü burdan almadım kendi sitesinden aldım. Ancak fan normal internette üç beş sekme açınca dahi sürekli ve gayet sesli şekilde çalışıyor. işim okuma araştırma üzerine olduğu için özellikle sessiz ortamlarda fan sesi çok rahatsız ediyor bu nedenle iade ettim. Onun dışındaki özellikleri hızı ekranı vs güzel",5
G***** Y***** - Sivas,1,"Ürünü çok övdüler diye aldık ama en ufak bir işlemde (internette gezinmede vs.) fan açıyor ve uğultu çıkarıyor. Beni rahatsız etti ve diğer iyi özelliklerinin önüne geçti.Değerlendirme sahibi bu ürünü Techburada satıcısından aldı.",5
i***** k***** (22),5,"Çok güzel bir pc özellikle tasarımı çok hoş batarya kapasitesi çoğu pcden daha yüksek ve ekran ıps olduğu için bu donanımdaki çoğu pclerden daha kaliteli bir ekranı var geçen günlerde fiyatı 5100 küsürlere düşmüştü tekrar düştüğünde hemen alacağım👍 Sizde indirimleri kollayın derim.",5
H**** B**** (27),1,"Ürünü kendi sitesinden aldım ve 10 günde geldi. Cihazın kurulumunu yapıp hemen işlerimi yapmak istedim. Ancak rahatsız edici bir fan sesiyle karşılaştım. Fandan resmen ıslık sesi geliyor ve susmuyor. Araştırmadığım yer kalmadı ve sonuç yok. Yapısal denilmiş. Tamam bilgisayarı yorarsın fan çalışır anlarım ancak açılır açılmaz hiçbir işlem yapmazken susmaması ilginç. Fiyatına göre güzel bir pc lakin fan sesi olmamış. İade işlemi başlattım. Asıl işi pc olan firmalara yönelmek doğru olacaktır. Kısacası sürekli çalışan fan sesinden rahatsız olmam diyorsanız alabilirsiniz.",5
s**** b******* (33) - İstanbul,5,NO_COMMENT,5
m*** s***** (37) - Ankara,5,NO_COMMENT,5
s***** c** - Ankara,5,NO_COMMENT,5
E****** Ü**** - İstanbul,5,NO_COMMENT,5
B******** O*** - Sivas,5,NO_COMMENT,5
M********** Y***** (32) - Trabzon,5,NO_COMMENT,5
A*** G***** - İstanbul,5,NO_COMMENT,5
A********** T**** (46) - İstanbul,5,NO_COMMENT,5
E******* T***** - Ankara,5,NO_COMMENT,5
G***** ç********* - İstanbul,5,NO_COMMENT,5
B***** k******* - Mersin,5,NO_COMMENT,5
S**** B****** - Ankara,5,NO_COMMENT,5
