author,author_rating,body,real_rating
Ö**** Ö***** (41) - Balıkesir,5,"Sattığı ürünün arkasında sonuna kadar duran Burak iletişim teşekkür ederim 👍Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
E*** Ö**** (40) - Kırıkkale,5,"ürün güzel ancak eski batarya olduğu için ilk kullanımda uzun süre şarjda tutun ilgili satıcıDeğerlendirme sahibi bu ürünü RS.E-TİCARET satıcısından aldı.",4.0
ARSLAN BEKTAŞ B****** (69) - İzmir,5,"Aldığım telefonun bataryası bozuk çıktı yetkili arkadaş şikayetimle acilen ilgilendi ve bana yenisini gönderdi kendisine teşekkür ederim.Değerlendirme sahibi bu ürünü Multimerkez satıcısından aldı.",4.0
i***** a**** - Manisa,5,"Burak iletişime teşekkürler sorunsuz mağaza bu gibi mağazaların çoğalması ümidiyleDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
m***** ç**** (0) - Yalova,5,"Çok teşekkür ederim... Telefonlar bugüne kadar mükemmel ama şeker koymamızsınız. Bereketli alışverişler...Değerlendirme sahibi bu ürünü ÇINARTELEKOM satıcısından aldı.",4.0
K*********** D***** - Denizli,5,"Urun elime ulasti ;dışı jelatinli kapali sifir urun gondermisler ,hicbir sorun yok ayrica kutuya hediye sekerlerde koymuslar sagolsunlar bence başarili ve durust satici boyle olmali kendilerine herzaman hayirli bol kazanclar diliyorum..Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
E******** Ç******** (30) - İstanbul,4,"Bedelli askerlik telefonu. Şarjı muhteşem gitmiyor. Çok telefonla konuşursanız 1 gün, konuşmazsanız 2 gün dayanıyor. Tavsiyem gitmeden 1 gün boyunca şarjda bırakın. Eski bataryalar gibi ne kadar şarjda kalırsa o kadar uzun süre dayanıyor. Döndük askerden öyle duruyor kenarda. Olası kıyamet senaryolarına hazırlıklı olma amacıyla tutuyorum elimde satmadım. Öyle de sağlamdır.Değerlendirme sahibi bu ürünü TeknoEscem satıcısından aldı.",4.0
Abdullah Ö**** (34) - KOCAELİ,5,"İlginize teşekkür ederim ama lütfen PTT'ile çalışmayın. Onun dışında herşey gayet iyiydi kutunun içinden çıkan şekerlerde dahilDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
B**** M*** (47) - Diyarbakır,4,"Ürün çok güzel yalnızca şikayetim PTT kargo ne hikmetse PTT kargo dan bana gelen kargolar haddinden fazla geç geliyor lütfen bu kargo firmanızı değiştirinizDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
o**** ç**** - Zonguldak,5,"GERÇEKTEN KULLANIŞLI BİR TELEFON TESEKÜRLERDeğerlendirme sahibi bu ürünü RS.E-TİCARET satıcısından aldı.",4.0
d**** t***** (37) - İzmir,5,"Ürün bugün geldi paketleme çok iyiydi içinden şekerler ve not çıktı çok başarılı TLF açıldı şimdilik bı sıkıntı yok gayet güzel parasına göre çok kaliteli kullandıktan sonra tekrar yorum yapicamDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
A*** Y***** - Ankara,5,"Aile büyüğümüz için seçtiğimiz bir modeldi.Hızlı kargo ile özenle hazırlamış bir paketle geldi.Çok memnun kaldık.Tavsiyemizdir.TeşekkürlerDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
A********** O*** (38) - Karaman,5,"Dedem için aldım , resimde görüldüğü gibi ürün. PTT ile gelmesine rağmen horoz lojistikten hızlı geldi.Cihaz Gayet sağılıklı , problemsiz amblaj ile ulaştı.Cihaz orjinal. Dört aydır kullanılıyor herhangi sıkıntı çıkarmadı.Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
ayhan y******* (41) - Antalya,5,"Asker icin aldık telefonu Kurudan seker cikmasi ayrıca mutlu ediciydi Satıcıya teşekkür ederimDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
E*** T*********** (45) - Tekirdağ,4,"Kullanımı ve menüsü kolay tam bir Anne baba nine Dede telefonu.sadece ürün ilk geldiğinde kapalı olduğu için menüsü türkçe değil.bizim ki portekizceydi.dil menüsünü bulup türkçeye çevirdik.hiç yabancı dili olmayanın bunu halletmek için telefoncuya gitmesi grekebilir.Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
I****** Ö**** (60) - İzmir,5,"Asker de oğlumun kullanması için almıştık şarj süresi fena değil amaca hizmet edebilen bir ürün.Şimdi oğlumun başka bir arkadaşın ile tekrar askere gidecek.Değerlendirme sahibi bu ürünü Zorlu Teknoloji satıcısından aldı.",4.0
Ö**** Y******** (52) - İstanbul,5,"Türünün son örnekleinden, tuşlu telefon kullanacaklara tavsiye ederim. Ayrıca çok hafif bir telefon.Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
ö**** y**** (42) - Kahramanmaraş,5,"yorum yapacak bir şey bulamıyorum şuan için babaanne ve öğrenci telefonu diye bilirimDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
T******** Ç**** (28) - Ankara,4,"Babannem için aldım. Sadece konuşma amacıyla kullanacağı için gayet ideal fiyatta kargo hızlı ve paketleme güzel geldi. TeşekkürlerDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
Ö**** Y******** (52) - İstanbul,5,"Türünün son örnekleinden, tuşlu telefon kullanacaklara tavsiye ederim. Ayrıca çok hafif bir telefon.Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
Nergis T***** (33) - İstanbul,4,"Ürünün bataryası ile sorun yaşamış olsakta satıcı gayet ilgiliydi ve sorunumuzu hemen çözdü teşekkür ederim 👍🏻Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
hakan ç******* (26) - Şırnak,5,"Gayet basariliDeğerlendirme sahibi bu ürünü Telefonborsam satıcısından aldı.",4.0
NAZİF Ş** (36) - Denizli,5,"Muhammet gül çok ilgili. Teşekkür ederimDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
TEKİN K***** (42) - Zonguldak,5,"Fiyatına göre ideal kullanışlı bir telefon.Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
Serdar Ömür G**** (44) - İzmir,4,"Çok şık ve Şirin bir telefon ama sakin düşürmeyin 😀. Oğlum yanlışlıkla düşürdükten sonra ekranı göstermemeye başladı.Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
b***** ç***** (47) - Artvin,4,"Ürün güzel fakat konuşurken kapanıyor... inşallah bir sıkıntı yaratmaz...Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
Z*** Y**** (42) - Bursa,5,"Parasına göre çok iyi bir cihaz. Yaşlı insanlar için çok kullanışlıDeğerlendirme sahibi bu ürünü Telefonborsam satıcısından aldı.",4.0
F**** K****** - Erzurum,5,"Ürünü babam için aldım memnunuz tavsiye ederim.Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
s**** k**** - Manisa,5,"çok beğendim teşekkürler fiyatına göre tam iyiDeğerlendirme sahibi bu ürünü artıteknoloji satıcısından aldı.",4.0
R***** E*** - Ankara,5,"Satıcı ve ürün kusursuz. Güvenle alabilirsiniz.Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
H**** K****** (40) - Balıkesir,5,"Sağlam ve zamanında geldiDeğerlendirme sahibi bu ürünü RS.E-TİCARET satıcısından aldı.",4.0
M****** Y***** - Ankara,5,"Gayet güzel paketlenmiş olarak 5 günde elime ulaştı.Değerlendirme sahibi bu ürünü RS.E-TİCARET satıcısından aldı.",4.0
osman ö* (28) - İstanbul,5,"Güvenilir bir satıcı orjinal ürünDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
T***** G***** (46) - Denizli,5,"Gayet güzel. f/p iyi. İşini yapıyor.Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
G***** G**** - Eskişehir,5,"Gayet güzel paketli sorunsuz geldi teşekkürlerDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
uğur u**** - Manisa,5,"Ürün harika sesi mükemmel anneme aldım çok begendiDeğerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
ilhan e****** (43) - Zonguldak,5,"Hızlı ve güvenilir bir alışverişi.Değerlendirme sahibi bu ürünü ALTIN AVM satıcısından aldı.",4.0
ertuğrul t**** (34) - İzmir,5,"Telefon elime ulaştı sıkıntısız sorunsuz herşeyi aktif çalışıyor şarj aleti orjinal kutulu sıfır cihaz sonuçta fazla söze gerek yok teşekkür ederim hem telefon için hem yanında gelen şeker için mutlu yıllar:)Değerlendirme sahibi bu ürünü burakiletisimaksesuar satıcısından aldı.",4.0
E*** D***** - İstanbul,5,"Askerlik için almıştım. Mesajlaşmama, yaklaşık günde 3-4 kere telefonla konuşmama rağmen 30 gün boyunca toplam sadece 5 kere şarj etmişimdir. Şarjı harika. Tek dezavantajı kulaklık girişi çok farklı.Değerlendirme sahibi bu ürünü artıteknoloji satıcısından aldı.",4.0
Ertuğrul İ**** (44) - İstanbul,5,"Kargonun ihmali yüzünden hasar alan ürünü ikiletmeden sağlamıyla değiştirdiler. Müşteri ilişkileri hep samimi hem profesyonel. Hayırlı işler olsun, tavsiye ederim.Değerlendirme sahibi bu ürünü Zorlu Teknoloji satıcısından aldı.",4.0
Hilal K***** - İstanbul,5,"Ürün sağlam gelmedi. Ama satıcı ikiletmedi bile. Esas olan bu, elektronik üründür, sıkıntı çıkabilir. Gönül rahatlığı ile alışveriş yapabilirsiniz..Değerlendirme sahibi bu ürünü Zorlu Teknoloji satıcısından aldı.",4.0
