author,author_rating,body,real_rating
M*********** Ç**** (40) - Manisa,5,"Tek cümle ile : Daha iktisatlı bir telefon bulamazsınız. "Donanım + Kalite + Fiyat" dengesini mükemmel olarak oturtmuşlar. Bir sürü öne çıkan özelliği var.En başta çok şaşıracağınız özelliği, piyasada birçok telefonda "çift sim kart girişi" mevcut. Ancak neredeyse tamamına yakın bu telefonlarda tek işlemcili, yani çift sim kart taksanızda sadece bir hat aktif oluyor. Ama bu telefonda ikisi birden aynı anda aktif.Eeeee hiç mi handikapı yok! Tabiki var.İyiyi söylediğim gibi kötüyü de söyleyeyim: (Gerçi bu da nazar boncuğu olsun) : Kutudan bir kulaklık çıktı, Tahtakalede satılan dandik kulaklıklardan daha berbat.Herşeyi geçtim, samsung marka değeri zirvede olan bir firma.Hiç yakışmamış.Son cümle ile sakın kaçırmayın Hemen bu telefonu alın derim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
Betül Ö**** - İzmir,5,"Şurdan alisveris yapmaya bayiliyorum. Bu fiyata alinabilecek en iyi telefonlardan biri. Cok zarif bir telefon. Sarj onemli bir kriterdi ve cok basarili. 2 gundur kullaniyorum %50ye yeni indi. Hepsijettttttt sen mukemmel bir detaysinnn o kadar hizli geldi ki kargo anlatamam. Samsung iyidir biliyoruz ama Hepsiburada ekibi daha iyidir. 😄🐒 Evlerimizde otururken kuresel salginla mucadelede bizler icin calisan herkese sonsuz tesekkurler 🎉🎊Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
Kerim Can K*** - İstanbul,4,"Öncelikle telefon İstanbul içinde 1 günde sorunsuz teslim edildi. Telefonu almadan önce bir ay kadar çeşitli modelleri araştırmış ve fiyat takibi yapmıştım. Aslında bunu alırken de son zamanlarda revaçta olan Çinli markaları hala düşünmekteydim. Telefonla geçirdiğim iki haftadan sonra şunu net şekilde söyleyebilirim, hiçbir özelliği piyasanın en iyisi olduğunu hissettirmiyor ama her özelliği konforlu ve yeterli bir deneyim sunuyor. Günlük işleri rahatlıkla sürdürebiliyor, kamerası yeterli. Pek oyun oynamasam da Kafa Topu oyununu kusursuz akıcılıkta oynayabiliyorum. Belki bu fiyat bandında alternatif ürünler de bulabilirsiniz ama ürünü aldıktan sonra telefonu unutmak, sorunuyla sıkıntısıyla uğraşmamak ve ihtiyacınız olan her konuda stabil bir deneyim yaşamak istiyorsanız bu telefonu kaçırmayın derim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
özkan ç**** (40) - Tokat,5,"Profesyonel fotoğrafçı olarak yorum yapayım. Düzgün ışık ve fotoğraf çekim standartlarında: * Gündüz foto çekimi harika * Gece Foto çekimi harika * Makro Çekimi güzel * Odaklanma fena değil * Hızlı çekim süper yani kameralara diyecek yok. Sonuçta 20.000 lik fotoğraf makineleriyle kıyaslayanlar bu işi bilmeyenler. Hız: Takılma donma yok. Oyunlarda sıkıntı çıkacağını sanmam. Ancak 4K videoları oynatırken ekran Hertz hızı düşük. Bunu herkes anlayamaz. Ancak yine de sorun olmaz. Kulaklık ses kalitesi: süper Telefon görüşme ses kalitesi: mükemmel Hoparlör ses kalitesi: Orta seviye ancak herkesin anlatığı gibi berbat değil. Çok abartı var. Ekran açık özelliği: yavaş çalışıyor. Tek tıkta geç geliyor. ancak çok kullanacağınız bir özellik değil. Yüz tanıma: orta üst seviye Parmak izi okuyucu: Çok güzel ve hızlı. Hatta o kısma çok şaşırtıcı bir özellik koymuşlar. Söylemem sürpriz olsun. şarj: Anlatmaya gerek yok. Dolu dolu bir gün. Yani sizi uzun otobüs yolculuğunda ortada bırakmaz. kablosuz bağlantıların çekimi: orta seviye. sar değeri için ideal. kızılötesinin olmaması samsung için büyük kayıp sırf bu yüzden bu telefonu almayan bir sürü kişi biliyorum. kamera flaşı: iyi KUTUDAN ÇIKAN KULAKLIK: Eğer Samsung bu kulaklık için "Beğenmezsen geri ver kardeşim" dese içiniz zerre acımadan verebileceğiniz bir kulaklık. Yani o kadar ki ben bu kulaklık için puan bile kırmam yani o kadar değersiz. Bas vs yok. Kırtasiyeden 15-20 liraya mikrofonlu bulabilirsiniz. Ben Samsung'un yerinde olsam M31 müşterilerinden özür diler normal bir kulaklık hediye ederdim. O kadar yani.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
naci a** (35) - İstanbul,5,"Mükemmel bir telefon tam beklentilerimi karşıladı diyebilirim tek eksiği şarj kablosu çok kısa kulaklık çok basit diğer yönleri süper hızlı kamera güzel şarj güzel e daha ne olsunDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
H**** U*** (37) - Kocaeli,5,"Eşime ve kendime birer tane aldım. Telefonun ekrenı çok güzel görüntüler çok net. Performansı oyunlarda çok iyi pes20 oynarken az bir ısınma oluyor ama normaldir . Kamerasına gelince ön ve arka kameralarının performansını çok beğendim. Bu telefonu asıl tercih sebebim bataryasıdır, günde yaklaşık 2 saati aşkın oyun oynarım bu halde bile 2 gün dolu dolu yetiyor. Tavsiye ederim güzel cihaz.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
A. Sinan T**** (66) - Balıkesir,5,"Hakkında bir sürü yorum var. Herkes kendi kullanım beklentisi paralelinde yorum yapmış. Kötümser olanları takmayın derim. Harika bir makina... Bu pil kapasitesi ve 6 GB işletim sistemli ve bu kadar oturmuş işletim sistemi ile parasının hakkını fazlası ile veriyor...Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
Kadir Y***** - Balıkesir,5,"Pili harika. Her gün şarj etmediğimi söyleyebilirim. Fotoğraf çekiminden çok memnunum. Gece dahi ışıgi iyi ayarlayarak iyi fotoğraflar çektim. Ekran renkleri çok canlı. Oyun oynayan biri değilim. Görüntülü görüşmelerde biraz ısınıyor. Piyasada ince bir kılıf bulmak zor şu anda. Ben 2 tane kılıf aldım. Ikisi de gayet kaba. Telefon biraz ağır. Düşmelerde böyle kaba bir kılıf biraz korur diye düşünüyorum cihazı. Şarj kablosu biraz kısa. 6000 mAh pilin tam şarj olması 2,5 saat sürüyor. Şebeke çekiminin gayet iyi olduğunu düşünüyorum. Eski telefonumun çekmediği birçok yerde internet dahi en az H+ çekiyor ve artık hep ulaşılabilirim. Ekran boyutu gayet iyi. Iyi bir kulaklıkla (içinden çıkan değil) güzel ses veriyor. Cihazın dışarı verdiği ses te gayet yüksek. Fiyatı biraz yüksek bence ama şu an için herhangi bir pişmanlığım olmadı. Ben cihazdan memnun kaldım. Hepsiburada dan yaptığım alışverişlerde genellikle satıcının da hepsiburada olmasını tercih ediyorum. Bu kişisel bir tercih tabi ki ve hiç sıkıntı yaşamadım. Ptt kargo ile gönderilenler bile 2 iş gününde elime ulaştı.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
KADRİYE A**** (44) - Ankara,4,"Özelliklerine göre biraz pahalı gibi geldi bana ancak çin malı almamak için samsungu tercih ettim. Çin malı ürünlerde aynı özelliklerdeki telefonu daha uygun fiyata bulabilirsiniz.. Ancak Çinlilerin Türkmen Türklerine yaptıkları zulümlerden dolayı tercihimi samsungtan yana kullandım. ürünü hepsiburada dan aldım. henüz kulanma fırsatım olmadı. çok hızlı bir gönderi oldu bu kadar kısa sürede elime geçeceğini hiç ummuyordum helede şu corona virisü nedeniyle en az 3-4 günde anca gelir diyordum ancak 17.05.2020 saat 23:00 civarı sipariş verdim 19.05.2020 saat 14:00 civarı kargom geldi. teşekürler hepsiburada size 5yıldız.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
y**** f**** (36) - Antalya,5,"20 Mayıs gününden itibaren kullanıyorum. Bu model uzun araştırmam sonunda karar kıldım bu kararda batarya ram işlemci kamera filtresinden geçti. Üst Telefon teknik özellikleri barındırıyor, pili gerçekten cok aktif kullanarak dolu dolu bir gün gidiyor. Bataryasindan dolayı telefon kalınlığından endişem vardı evet note 5e göre kalın fakat abartılı değil. Birde artıkyeni tüm telefonlar eskisi kadar ince yapılmıyor. Surekli Samsung Note serisi kullanan biri olarak note 5den sonra zor oldu fakat hiç pişman değilim. Sadece kalem ve ekran bilme vs gibi extra ozellikler disinda bir eksiklik yaşamadım Kiyasladigim fiyat kategorisindeki modeller redmi note 9 pro oldu. Mayis 20de 2599 aldım. O günden sonra fiyat hiç inmedi uzun süre bekledim fiyat pek düşmedi hep cıktı Ve bugün 3 temmuz ikinci telefonu eşime de 2899'dan aldım. Ayrıca bir hafta öncede kardeşim de beğendi oda 2899dan aldı. Olumsuz olarak söylemek bu fiyata doğru olmaz sadece işlemcisi snapdragon değil fakat üzerindeki islemci gayet iyi. plastik gövde iyi bulmadım.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
MOHAMED S***** - İstanbul,5,"25/8 Doğum günüm'de teslim edildi hepsiJet kargo harika ❤️ mükemmel bir cep telefon M31 😍 teşekürler (شكرا لكم) hepsiburda , çok tavsiye ederim hemen sipariş yap , Güvenlik 100% 😍😍😍 MOHAMED S.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
u*** b***** (38) - Zonguldak,5,"Ürün çok güzel.. kaba falan durmuyor.. a51 de var bizde.benim m31 daha çok hoşuma gitti. Batarya zaten en iyi tarafı.. özellikleri belli, gayet güzel.. kulaklığa gelince olay şu, martın sonuna kadar kampanya varmış o yüzden kulaklik hediyesiyle geliyormuş..su an kampanya yok normal geliyor artik.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
F**** Ş**** (58) - Kocaeli,5,"Ürün 11.06.2020 tarihinde elime ulaştı. Çok araştırarak aldığım bir telefon, telefona diyecek bir şeyim yok, deneyimlerimi daha sonra paylaşacağım. Paket ezik bir şekilde geldi. İnşallah telefonda bir sorun çıkmaz. Telefonu paketlerken biraz daha fazla hava yastığı koymaları gerekiyordu. Telefon paketin içerisinde sabit olması gerekiyor.Değerlendirme sahibi bu ürünü Samsung Türkiye satıcısından aldı.",5.0
U*** G***** (33) - İstanbul,5,"5 yıldız çünkü 14:00 aldığım ürün hepsi jet ile 18:20 de teslim edildi Amacımız şarj etmekten bıktığımız Lgv10 dan kurtulmaktı. +2.5 gün şarjı gidiyor oyun oynamıyoruz fakat sosyal medya ve alışveriş siteleri yoğun kullanılıyor. - Kasa kalın ve hantal estetik değil - Foto kalitesi çok çok iyi gelmedi eski lgv10 aynı kalite gibi hatta 6s plus daha iyi gibi çok profosyonel anlamda anladığım için bana göre çok iyi değil - Kasa boyutları yani dar uzun desen değil geniş desen değil arada bir yerde Dediğim gibi bizim için tek kriter şarj idi ve bu yönden inanılmaz güzel diğer tüm dezavantajlarının hiç bir önemi kalmıyorDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
M**** D***** - Ankara,5,"1 gün içinde ürün bana ulaştı hepsijetin hızına diyecek yok. Telefonu bir günlük kullanımım sonrası memnun kaldığımı söyleyebilirim. Kamerası çok iyi fotoğraf çekiyor benim gibi manzara fotoğrafları çekmeyi seviyorsanız düşünmeden alın derim. Şarjı iki gün gidiyor diyenler olmuş ama çok kullanıldığında iki gün gideceğini düşünmüyorum. İki buçuk saatte şarj full doluyor batarya büyük olunca şarjı geç dolar sanmıştım ama öyle olmadı. Beni tek rahatsız eden yazılım güncellemesi yaparken telefonun çok ısınması oldu. Onun haricinde fiyatına göre çok iyi bir telefon bence.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
Samet A**** (27) - Bayburt,5,"Öncelikle Hepsiburada'ya çok teşekkür ederim müşteri memnuniyetine önem veriyorlar. Cumartesi öğlen sipariş verdim pazartesi kargolanır diye düşünürken akşam kargo mesaji geldi çok memnun oldum. Paketleme de iyiydi. Telefona gelelim telefon orta segment bazında sizi gerçekten memnun edecektir. Her kullanıcıya hitap ediyor bnce. Hele şarjı 2 gün rahat çıkarıyor. Kamerası orta seviyede megapiksel yanıltmasın sizi ama gündüz güzel fotoğraflar çekiyor gerçekten. Gece orta işte. Menü akıcı takılma donma yaşamadık. Uygulamalarda gayet hızlı. Oyun performansi açısından fazla oyun oynayan birisi olmadığım için çok yorum yapamıycam. Kasmadan oynatır. Ama çok yuksek grafikleri acarsaniz kasabilir bi snapdragon 800 serisi değil sonuçta. Tasarımı A51 in daha güzel ama ben zaten kılıf kullanıyorum bi anlamı yok. Bu telefonun hiç mi kötü tarafı yok mu kardeşim dersen gorilla glass 3 kullanmışlar kasa glastik yani sakın kaliteli bir kılıf ve kırılmaz ekran taktırmadan kullanmayın! Eğer bunları yapmadan yere düşerse cebinizi yakar söyliyim :)) Sadede gelelim bu telefonu şiddetle tavsiye ediyorum !Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
KEMAL Ö***** (41) - İstanbul,5,"6.000 mah pili ile evimde az ceken sebeke ve cift hat kullanimim ve evde olmamiz nedeniyle elimden dusurmememe ragmen gece yatarken en az yuzde 40 sarj ile gunu bitirdi. On ve arka kamerasi gayet guzel resimler cekiyor. 128 gb ve ilave hafiza karti secenegi saklama alani konusunda gereken destegi sagliyor. Ben evimde 3 sebekeninde konusabilecek kadar cekmemeso nedeniyle xiaomi mi note 3 telefonumdan vo-wifi ozellikli bu telefona gectim. Evimdeki wifi ile suan iki hattimla da rahatlikla konusabiliyorum. Tavsiye ederim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
A********** Ö***** - İstanbul,5,"İstanbul içine HepsiJet tarafından 24 saatte teslim edildi. Hediye edileceği için, kullanım tecrübesi hakkında bilgi veremeyeceğim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
Erdinç T**** (37) - İstanbul,5,"ürünü bugün hepsiburada dan aldım. ilk başta orta segment bir telefon gibi geldi ama gayet güzel.kullanımı kolay foto kalitesi güzel. kasma donma kesinlikle yok. ısınma yaşamadım. pili şimdilik iyi gidiyor. renkler ekran canlı. bu fiyata alınabilecek iyi telefonDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
Bülent P****** (49) - İstanbul,5,"1 haftadır çift hatla kullanıyorum.Normal kullanımda pil 2 gün rahat gidiyor.Cihaz hızlı, fotoğraf ,video kalitesi iyi ve yeterli.Ekranda takılma yada işlem hızı ile ilgili bir sorun yaşamadım.Parmak izi okuyucu ve yüz tanımada herhangi sıkıntı olmadı.Özellikle hediye gelen ve ses kalitesi gerçekten iyi 600 TL lik bluetooth kulaklık yüksek gelen fiyatı avantajlı hale getirdi.Kargo 2 gün içinde elime ulaştı.Ayrıca sar değeri de diğer çok yüksek değil.Her gün telefonu şarj etmek istemeyenlere tavsiye ederim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
cem vural b***** - İstanbul,5,"Tek kelime harikaDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
niyazi y**** (48) - Konya,5,"Teşekkür ederim 🇹🇷👍❤️🖐️Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
GÖKHAN A***** (48) - Ankara,5,"Merhabalar eşime 2500 ile 3000 tl civarında bir telefon bakıyordum Yaklaşık olarak 1 ay bir araştırma yaptım Oppo A72 ve M31 arasında kıyaslama yaptım hem özelikleri hem de kamera farkıyla Samsun M31 karar verdim çok memnun kaldım bu fiyata alınacak en iyi telefon diyebilirim. Kesinlikle tavsiye ediyorum Ayrıca HEPSİBURADA'YA Teşekkürler cuma günü aldım cumartesi elime ulaştı. Ve kamerası harika son güncellemesini yaptıktan sonra da kesinlikle öyle kasma ,donma gibi hiçbir sorun yaşamadım telefon geçişleri çok hızlı benim çok hoşuma gitti Kandıra bilirsem eşimden ben alacağım o telefonu Kesinlikle tavsiye ederim...Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
mert ö**** (31) - Kocaeli,5,"Öncelikle kargodan başlamak istiyorum.22 Mayıs cuma akşamı 4 günlük yasağın başlamasına 2 saat kala hem eşime hem kendime 2 adet sipariş verdik.Sipariş verirken sokak yasağı, yoğunluk gibi nedenlerle en erken 27 Mayısda kargoya verileceği bilgisi çıktı.Bunu göze alarak sipariş verdim fakat 2 siparişte 23 Mayıs Cumartesi sabahı 10:30 da teslim edildi.İnanılmaz mutlu oldum,hakkınızı vermek lazım Cihaza gelirsek kimseyi yanıltmak istemem eşim ve ben neredeyse 4 senelik M31'in onda biri olamayacak bir cihazdan geçiş yaptığımız için şu an benim gözümde mükemmel.Beklediğimden bile fazla geldi.Ama farklı tecrübeleri olan,daha deneyimli kullanıcılar için sonuçlar farklı olabilirDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
GÖKHAN A***** (48) - Ankara,5,"Telefonu alalı bir ay oldu eşim kullanıyor 6 GB RAM olması telefon hakikaten fark ettiriyor. Ekran kalitesi kaliteli sayfa geçişleri hızlı şarj iki gün net gidiyor kamerası çok güzel ve tam bir emlakçı telefonu gibi geniş açıdan her şeyin fotoğrafını bir güzelce çekebiliyorsunuz telefon çok güzel tavsiye ederim bu Özellikleri ile aynı eşdeğerde bir telefon alsak 3500 ile 4000 civarında bir fiyat çıkıyor hepsi burada ya teşekkür ederim hepsi Express ten güzel sarılı bir şekilde teslim edildi kesinlikle tavsiye ederimDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
Ö*** A**** (45) - İstanbul,5,"ürünü uzun zamandır inceliyordum en sonunda almaya karar verdim. Geleli 1 gün oldu. Simdilik bi sıkıntı yok. Tek sıkıntı hepsiburadanın kendi kargo firması. Kutu yırtıktı içinden ürünü çıkarmaya çalışmışlar neyseki ürüne zarar gelmemiş. Bundan sonra siparişlerde umarım aynı sorunu yaşamam.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
B***** Ö****** (47) - Konya,5,"4 tane arka kamerası var kamera çözünürlüğü çok hoşuma gitti çok uzaktaki fotoğrafları çektiğinde büyüklüğünde ayrıntılı gösteriyor şık bir Telefon ekranda hiç boşluk kalmamışDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
Ali O**** - Manisa,5,"Bu fiyata alınabilecek en iyi telefon diyebiliriz. Pil çok iyi kamera çok iyi.ram çok iyi.birçok özellik çok iyi.ama içinden çıkan kulaklığı koymasalar oda çok iyi olurdu. Hiç yakışmamış Samsung'a.10 sene önce aldığım telefondaki kulaklık ile aynı. Bari bir kaç yıl önce verdiğimizi koyun.Şarj süresi uzun 2.5 saatte doluyor. Oda olsun artık.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
O********* S********* (1) - İstanbul,5,"Çok güzelDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
B*** O**** - Kayseri,5,"Adından da anlaşılacağı üzere dev canavar! Pili yaklaşık %20 civarlarında şarja taktım ve 2.30 saatte %100 şarj oldu. Şuan şarjdan çekeli 4 saat oldu oyun, güncelleme, sosyal medyada gezinti birkaç yükleme ile geçirdim 4 saati ve şuan şarjı %85!!! Muazzam gerçekten... (parlaklık seviyesi %50 civarlarında) Kamera konusunda diyecek söz yok bu fiyat bandında en iyi kamara performanslarından birini sunuyor. Ben Redmi Note 9 Pro ve M31 arasında kalmıştım ama tercihim M31 oldu, iyi ki de öyle olmuş. Ekranın SUPER AMOLED oluşu, HDR desteği ve 6000mah bataryaya sahip olması beni cezbetti. Arada kalmayın alın:)Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
T********* P**** - Antalya,5,"Mağaza siparişi çok hızlı. Ürün fena değil. Kasa falan biraz dandik ama genel itibariyle ideal bir telefon. Parmak izi arka da olduğundan alışması zaman alıyor. Menü çok iyi bir şekilde Türkçe'ye çevrilmemiş ama çok detaylı bir şekilde herşeyi kişileştirebilmek ise mükemmel özgürlük hissi veriyor.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
M****** E**** (39) - İzmir,5,"Power bank derdine son vermek isteyenlerin ilk tercihi olacak bir telefon 6 gb ram sayesinde arka plands birkac apk açık bile olsa sorunsuz p3rformans Bu fiyata alinabilecek en iyi telefonların başında geliyor.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5.0
