author,author_rating,body,real_rating
A*** M****** (40) - İstanbul,5,"Kasası harika. Metal-yekpare gövde. Ekran kenarlıkları incecik. Hafif ve ince. Pil ömrü harika. Ekran çok güzel. Çalışma performansı harika. Oyun oynamadım ama web-ofis uygulamaları tıkır tıkır çalışıyor. Aşırı bir ısınma ve ses durumu yok. Çantada bir kitap kadar ağırlık yapıyor. Eşime almıştım ama kendime de almadığıma pişman oldum. Tavsiye ederim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
M**** S** (33) - Kocaeli,5,"Ürün çok beğenerek aldım ince zarif bir cihaz daha detaylı bilgiyi biraz kullanmadan yazamıcam ama tavsiye etmeden de geçemicem Kargo ve ambalaj hassasiyeti mükemmel emeği geçen herkese teşekkür ederimDeğerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
y****** t**** (39) - İzmir,5,"Ürün çok estetik ve hızlı. Bir dizüstü bilgisayardan beklediğiniz herşeyi karşılıyor. Macbook air ile karşılaştırdığınızda neredeyse aynı. Fiyatı da çok uygun. Yanında hediye edilen çantası ve mause da çok güzel. Tek eleştirim içinden type-c dönüştürücünün çıkmaması.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
G*** k** (42) - Çankırı,5,"Çok güzel memnun kaldık. Görseli Mora yakın gri renk süpermiş. Küçük ve istediğimiz gibi şık tasarım. Kullanışlı, hızlı ve sessiz. Kurulum kolay şarj çok iyi telefon şarjı gibi . Biz oyun oynamıyoruz klasik ev öğrenci tarzı için çok çok fazla. Karizmatik isteyeneDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
T***** T******** (33) - Bursa,5,"Çok çok iyi. Hediyeler için teşekkürler. Zaten iyi bir cihaz bekliyordum, beklediğimden de iyiymiş.Değerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
d****** ö***** - Ankara,5,"Ürün gayet güzel 3 günde geldi yanında kulaklık ve mouse ile öneririm herkeseDeğerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
T****** Ç***** - Kocaeli,5,"Zarif kullanışlı.Birde aldıktan sonra fiyatı fırladı gitti alacaksanız acele edin derim.Değerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
B******* Y***** - İstanbul,5,"Gayet şık ve kullanışlı bir cihaz. Tek yanıldığımız nokta usb girişine bakmamış olmamız. USB girişi yok bilgisayarda bilginiz olsun.Değerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
e**** ç****** - İzmir,5,"Urun gayet iyi. Yanında gelen mause ve kulaklık harika. Keşke çanta da olsaydı:) urun paketleme iyi. Kargoda hızlı geldi.Değerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
B**** Ö****** (21) - Rize,3,"genel değerlendirme olarak 2 hafta oldu alalı hafif ısınma genel sorun şarja taktığımda elektrik kaçağı ve hoparlörde çok hafif bir cızırtı ayrıca amd yi çok büyük beklentiyle almayın bir tık yavaş bu sorunları sadece ben mi yaşıyorum genel kullanıcı yorumlarını okumak isterim fakat günlük kullanım için çok şık ve idealDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
CEYHUN Y**** (44) - İstanbul,4,"Ilk bakışta guzel gorunuyor. Performansını yorumlayabilmek için bir süre kullanmak gerekir.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
E********* D***** (19) - İstanbul,5,"ürün güzel fakat kutu içinden huawei dock çıkmadı.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
f***** o* - Adana,4,"çok zarif ve güzel duruyor yanında mouse ve kulaklık geldi tavsiye ederim gayet taşıması kolay ve kaliteli bir laptopDeğerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
gghghg K********** (49) - İstanbul,5,"Çok şık, hafif, hızlı ve kaliteli. Tavsiye ederim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
S***** P**** (44) - Bursa,3,"ürünü fazla deneme imkanım olmadı hızı ve ekranı oldukça iyi bana sanki biraz ufak geldi , paketleme çok kötüydü hatta mause kutusu ezilmiş olarak çıktı , inşallah laptopta zayiat yoktur. bu paraya daha farklı modeller değerlendirilebilirDeğerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
k**** d**** - Çanakkale,4,"Sadece type c girişi var 2 tane. Zaten biri şarj için. Yani 1 tane type c girişi var . 2020 model laptopta usb girişi bile yok cok enteresan .Değerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
a**** y***** (41) - İstanbul,2,"1- ürünün rengi “mor” 2- kutu içinden usb dönüştürücü vs çıkmıyor. Elinizdeki usbleri kullanmak için ayrıca dönüştürücü almanız lazım 3- malzeme kalitesi va gayet iyi. Macbook hissi veriyorDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
H************ G**** (50) - Ankara,3,"Özelliklerde dokunmatik yazıyor ancak değil.Değerlendirme sahibi bu ürünü Huawei Türkiye satıcısından aldı.",5
m***** i*** (47) - Isparta,5,NO_COMMENT,5
K**** F************** (24) - Hatay,5,NO_COMMENT,5
A********** S**** (58) - Mersin,5,NO_COMMENT,5
M****** A**** (38) - Ankara,5,NO_COMMENT,5
U*** B***** (34) - İstanbul,5,NO_COMMENT,5
r****** d**** (50) - Hatay,5,NO_COMMENT,5
İ***** A**** - İstanbul,5,NO_COMMENT,5
E** K******* (19) - İstanbul,5,NO_COMMENT,5
H***** A******* (2) - İzmir,5,NO_COMMENT,5
N*********** Ö**** (35) - Erzurum,5,NO_COMMENT,5
Y**** Y***** (25) - İstanbul,5,NO_COMMENT,5
F**** K*** - Adana,5,NO_COMMENT,5
