author,author_rating,body,real_rating
V***** e*** - Denizli,5,"Aslında ben Acer aspire 3 alacaktım. İşlemcisi aynı ama ram slotu ve harici ekran kartı daha cazip gelmişti. Ancak Acer’in süper kötü kasa kalitesi beni bu modele yönlendirdi. Bu bilgisayarın da kasa kalitesinin çok iyi olduğu anlamına gelmesin bu durum. Biraz daha güven veriyor diyebiliriz. Klavye çok başarılı yazması çok kolay ve keyifli ancak mause pad için aynı şeyleri söylemeyeceğim çıt kırdım bir görüntüsü var. TN panel ekranı ile ilgili çok fazla olumsuz mesaj okumama rağmen ben ekranı öyle söylendiği kadar aşırı kötülükte bulmadım. Tamam bir ips panel gibi canlı değil ama gömüldüğü kadar da berbat değil. Hoparlör performansı çok kötü demeden geçemeyeceğim. Günlük işlem performansı son derece tatmin etti. Internet deneyimi, office gibi basit günlük işlemlerde sorunsuz çalışmakta. Oyun performansı da bana yeterli geldi. Çok oyun oynayan birisi değilim ancak pes (60fps), gta5 (30fps) ve pubg lite (100fps civarı) oyunlarını görüntü ayarları full hd olmamak kaydıyla iyi şekilde oynayabildim. Üründe paylaşımlı ekran kartı kullandığından yaklaşık 6gb ram kullanılabilir durumda. Bunu en fazla 8gb ram desteği ile 12 gb'a yükseltebilirsiniz. Şu an için ben gerek duymadım ama oda bir seçenek olarak kenarda bulunsun. Ayrıca m2 ssd kullanıldığı için harddisk işlemleri çok başarılı. Kasada 2. Bir sata harddisk slotu boş beklemekte. Ürün freedos olarak geldiği için güncel win10 kurulumunu kendiniz yapacaksınız. Güncel sürümü tercih etmelisiniz. Ben kurulumu yaparken ilk disk biçimlendirme ekranında kaldım. Aynı yerde kalırsanız “Diskpart” kodu ile diski biçimlendirerek işleme devam edebilirsiniz. Güncel sürüm bios ve amd'nin kendi sitesindeki vega 10 güncellemesini yapmayı unutmayın. Parasını hak eden şık bir bilgisayar olmuş ben şu an için aldığıma pişman değilim. Aşırı oyun bağımlısı değilim 3-5 orta halli oyun oynayayım photoshop gibi işlemlerimi yapayım gündelik kullanımda sıkıntı çekmeyeyim çok da para vermeyeyim diyorsanız sizin için ideal bir bilgisayar diyebiliriz.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Murat Ö**** (57) - İstanbul,5,"Bugün 04,07,2020 Alalı bir hafta oldu gayet memnunum, laptop şuan hala aldığımla aynı fiyatta ama değişeceğini düşünüyorum çünkü aynı fiyatta olan hatta daha yüksek fiyatta olan laptoplarla kıyasladığımda çok daha iyi özelliklere sahip ve performansıda ona göre iyi. Özellikle günlük kullanımda eskiden kullandığım laptoplara oranla çok daha iyi çünkü eski laptoplarımda sınırları zorlayınca sıkıntılar oluyordu bunda yok büyük ihtimalle İşlemci ve SSD bunda büyük rol oynuyor. Önceleri SSD kullanmadığımdan ötürü olacakki hızını inkar etmemekle beraber çok çok abartıldığını düşünüyordum ama sadece PC'nin açılması ve dosya aktarım hızı değil bilgisayarı her konuda hızlandırıyor sanırsam. PUBG Lite, CS Go dışında oyun oynamıyorum bu oyunlarda performansında hiç bir sıkıntı görmedim, bu oyunlarıda pek oynadığım söylenemez ama bu bilgisayar elime geçince ayda bir oynarken şimdi 3 günde 1 takılmaya giriyorum malum problem çıkarmıyor çatır çatır oynatıyor.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
C******* Y**** - İzmir,4,"Malzeme Kalitesi - Aşırı sağlam ve kaliteli - Ortalamanın üzerinde bir malzeme + Plastik ama idare ediyor - Kalitesiz ve yetersiz - Oyuncak bile bundan daha kaliteli Laptop Açılış Hızı + On saniyeden kısa sürede açılıyor Fan Sesi - İnsanın ruhu bile duymuyor + Sessiz ve başarılı - Genel bir ses var ancak normal - Rahatsız edici - Sanki tankın içinde hareket halindeyiz (Fan sesi rahastız edici şekilde ses verecek olursa Lenovo Vantage üzerinden gerekli güncellemeler yapılınca düzeliyor. Lenovo Vantage programını mutlaka indirin Lenovo güncellemeleri buradan alabilirsiniz. Laptop kamerası ve mikrofon özelliği buradan kapatılıp açılabiliyor) Şarjlı Kullanım Süresi - Belirtildiği gibi 6 saat ve üstü - 3-4 saati çıkarabiliyor + En hafif kullanımda 3 saat, normal kullanımda 2 saati anca çıkarabiliyor - 1 saati dahi zorla çıkarıyor (Windows arka planında gereksiz olan programları durdurmanızı ve Google Chrome yerine Opera arama motorunu tercih etmenizi tavsiye ederim. Çünkü Google Chrome arka planda güç tüketen en büyük unsur başlı başına. Bunların yapılması halinde laptop eskisine nazaran biraz daha uzun süre kullanılabilir) Webcam Kalitesi - Kusursuza yakın - Bir sanatçının tablosundan çıkmış gibi - İdare eder + Görüntü iyi değil, pek bir şey beklemeyin. Görevini yapsın yeter diyorsanız yüzünüz anlaşılıyor - Berbat (Görüntü sizin için önemliyse webcam beklentilerinizi karşılamayacaktır) Oyun Kaldırma Oyun konusunda üzerine aşırı gitmedim ancak PCGameBenchmark üzerinden özellikleri doğrultusunda kaldırabilme oranı yüksek olan oyunlara göz attım: Oyun Adı(Değerlendirme Skoru) Among Us(80/100) Valorant(81/100) GTA 5(96/100) Fortnite(81/100) Rocket League(86/100) Minecraft (93/100) Apex Legends(88/100) League Of Legends(78/100) CS GO(83/100) (Dediğim gibi ben oyun konusunda denemedim ancak veriler bunlar. Bunun yanı sıra internet üzerinden bu özelliklere göre oyun performansı testleri yapılıyor. Oradan kontrol edebilirsiniz. Şunu unutmamak gerekir bu laptopun amacı oyun değil. Tam şarj ile orta ya da üst segment oyunlarda şarjın 1 saati bile zor çıkaracağını düşünüyorum. Örneğin GTA San Andreas dahi 2 saat oynama süresi sunamıyor tam şarjda dahi) Görüntü ve Ses Kalitesi - Sineme salonundan farksız - Oldukça başarılı + Üst düzey bir şey bekleyenler için önermem ancak bana göre fena değil - Başarısız - Kalite demeye bin şahit gerek Bunların dışında klavye tuşları yazmak için uygun, çok küçük değiller, dokunuş olarak hoş. Ekranda ve laptopun yüzeyinde parmak izi kalabiliyor. Bu açıdan sizi rahatsız edebilir ancak her yerine sürekli olarak dokunmazsanız, problem olacağını düşünmüyorum. Şarjlı kullanım süresi en iyi şekilde 2 saati çıkarıyor. Şarjın uzun süre gitmesini bekliyorsanız daha üst modellere bakmanız yerinde olacaktır. Benim için 2 saat yeterli ve şarja takılı da kullanırım diyorsanız düşünebilirsiniz. Ekran IPS panel değil, üst düzey bir görüntü kalitesi sunmuyor elbette. Ancak ortalama bir görüntü kalitesi mevcut. Orta segment bir cihaz.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
burak n*** - İstanbul,4,"Ürün geldiğinde touchpad çalışmıyordu bilgisayara Windows 10 kurarken legacy den. kurulunca touchpad çalışmadı Uefi boot dan kurulunca çalıştı bilginize(çok uğraştım siz boşuna uğraşmayın aynı sorun olursa) Ürün güzel sadece biraz gecikmeli geldi teşekkürlerDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
OSMAN A******** - Yozgat,5,"Önce bios ayarından uefi seçip Windows 10 kurulumu yapmak için girdiğimde gap mbr hatası verdi 2 adet disk seçeneği olduğu için düşük boyutlu olanı sildiğimde disk 1 tane oldu biçimlendirme yapıp kurulumu yaptım. Usb 2.0 flash bellek ile kurulum yapılacaksa 2.0 yuvasına takmanızı tavsiye ederim. driverları güncelledikten sonra touchpad dahil herşey stabil çalıştı ama touchpad kullanımı iyi değil mouse ile kullanım daha kolay ses kalitesi dolby atmos ile çok iyi ekran daha önce kullandığım HD ekranlı laptopa göre çok daha güzel ssd yi anlatmaya gerek yokDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
S******** Ş***** (45) - Tekirdağ,5,"KDE Neon kurdum. Mükemmel oldu. Çok iyi bir fiyata çok iyi bir bilgisayar almış olduk Efsane Cuma indiriminden. Ses seviyesi ve kalitesi oldukça iyi. Ofis programlarını (Libre Office) son derece hızlı açıyor. Oldukça hafif. Klavyesi oldukça hoşuma gitti. Ofis kullanımı için almıştım. Gayet iyi bir tercih olmuş. memnunun, tavsiye ederim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
B***** K**** - İstanbul,5,"Cihaz elime sorunsuz ulaştı eksikleriyle başlamak gerekirse malzeme kalitesi beni pek tatmin etmedi özellikle ekran çerçevesinde kullanılan plastik baya kötü ve ekran paneli de ortalama bir tn panel daha iyisini beklerdim.Artılara gelirsek bu plastik malzemeyle birlikte cihaz çok hafif taşıması çok kolay. 512 ssd farkı hissediliyor cihaz gündelik kullanımda çok hızlı. Oyun oynayan biriyseniz de çok üst seviye olmamakla birlikte Vega 10 çoğu güncel oyunu orta-düşük ayarlarda rahatlıkla oynayabiliyor ama dahili bir ekran kartı olduğunu ve gaming laptop olmadığını göz önünde bulundurarak alın. Genel olarak cihazı beğendim iyi bir indirim yakalarsanız alınabilir.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
A**** U***** (19) - Hatay,4,"Ürüne işletim sisteminizi kurduktan sonra lenovonun sitesine girip mutlaka biosu güncelleyin ben biosu es geçtim diğer her şeyi güncelledim ama ekran kartı sürücüsünü yükleyince fanlar kendini kaybedip garip çalıştılar çok ses verdiler vs.(forumlarda ve şikayet sitelerinde bu tarz fan şikayetlerinden çok var sebebi de bu olabilir garantiye veriş boşa beklemenize gerek kalmayabilir) Bu yüzden de win otomatik olarak ekran kartı sürücüsünü kaldırıyor tekrar yükleseniz de 3 4 resleme sonrasında yine sürücü yok oluyor ve ekran kartı sürücüsü güncen olmadığından oyunlar olsun chrome da gezerken olsun ciddi sıkıntıyla karşılasıyorsunuz %80 performans düşüyor. Yani kuruluma dikkat edin gerisi gayet başarılı.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
B**** k******** - İstanbul,5,"Merhaba ben bilgisayar mühendisliği okuyan biriyim.Bu bilgisayarı da android studio,pycharm vs uygulumalar da program geliştirmek için aldım.Android studio da hiç kasma olmadan emulator ile tam performans kullanabiliyorum zaten android stdio da boyleyse diğerlerinde siz düşünün.Ben ubuntu kullanıyorum yüklelem 5 dk mı aldı.Bilgisayarın touchpad ini beğenmedim zaten hiç kullanmıyorum.Onun dışında piyasadaki en iyi f/p ürünü oduğunu söyleyebilirim sühesi olanlar hiç düşünmesin.Kargo bana bir gün içinde geldi, güzel paketlenmişti.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Fatih Ç**** (24) - İstanbul,4,"fiyat performans ürünüdür ben indirimdeyken aldım. Hep intel işlemci kullandım ryzeni merak ettiğim için aldım. i5 825u üzeri bir işlemci genel olarak iyi güzel laptop. Bana bu ürünü 26 günde ulaştıran Hepsiburada'yı artık bırakıyorum. Efsane cuma yaptılar rezil ettiler milleti. Bunların keyfini beklemektense esnaftan al daha iyi. Bunlar yüzünden işlerim aksadı emanet bilgisayar kullandım.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Özkan S*********** (16) - İstanbul,5,"Arkadaşlar bilgisayar gayet iyi tasarım olarak bence çok güzel Fakat bilgisayarın kapağı parmak izi tutuyor koruyucu vb alabilirsiniz ve temizliği pek yapmak istemezseniz ucuz bir şey zaten toz filtresi alabilirsiniz. LAPTOP İLK GELDİĞİNDE YAPILACAKLAR *Klavyenin oradaki QR kodu okutun ve oradan MANUEL (EL İLE) GÜNCELLEME YAPIN lenovo nun uygulaması şuan güncelleme yapmıyor. Bütün güncellemeleri yapın dediğim gibi asla başka uygulama kurmayın. Sd kart ile format atılmıyor o yüzden usb belleğe WİNDOWS UN SİTESİNDEN YENİ KURDUĞUNUZ FORMAT dosyalarını kurun herhangi bir sıkıntı çıkarmıyor . Genel olarak görüşüm İyi laptop zaten oyun için değil pek ama 720p en düşük ayarlar daha iyi pil modunda csgo 180fps çeşitli ayarlar ile 220 bile geçer LOL ise en yüksek de 100fps Laptop hızlı, yazma hissiyatı güzel, alabilirsinizDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
S**** M**** (21) - Kocaeli,5,"Ben şahane cuma indirimini bekleyerek aldım bunun etkisinden olacak ki bilgisayar elime biraz geç ulaştı. Bilgisayarın kutusunda hiçbir sıkıntı yoktu sorunsuz bir şekilde teslim aldım. Bilgisayar freedos olarak geliyor. Googleye Microsoft media creation tool windows 10 yazarak işletim sistemini kendi sitesinden indirerek kurabilirsiniz. sürücülerini de yüklemeyi unutmayın. Onun dışında bilgisayarın ethernet portu yok o biraz üzdü beni, wifi hızı internetinize bağlı olarak değişiyor, kamerasi var ama olmasaymış daha iyiymiş pikselleri seçebiliyorsunuz, ekranı güzel, laptop hafif olduğu icin tek elle açılmıyor, klavyesinde aydınlatma yok bu büyük bir eksiklik, touchpad'i kapatma ayarı var ama ben beceremedim, fn+f1 diye çalışıyor normalde fn+ ses kısma veya açma gibi değil sesi kismak veya acmak için drekt f2 ye basıyorsunuz, aynı şekilde geri al tuşunu da f5 e koymuşlar yanlışlikla f5 e bastım bütün yaptığım çalışmalar silindi fn kombinasyonuyla olsaydı daha iyi olurdu, hoparlörleri muhteşem değil kötü de değil orta düzeyde. Şimdilik aklıma gelenler bunlar. Gayet güzel şık bir bilgisayar.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
N********** K*** - İzmir,5,"Tam bir fiyat performans ürünü ürün hızlı geldi. Windows çok hızlı kuruldu. Cihaz gerçekten günlük işler ve ofis işleri için ideal çok abartmadan rahatça gaming de yapabilirsiniz cs go tarzı lol tarzı oyunları rahat rahat açar. Hafif ve şarjı iyi gidiyor ama 6 saat gibi rakamlari göreceğini zannetmiyorum ama 4 saat falan gider tasarruf modunda. Zaten windows bir bilgisayar için gayet yeterli bir süre.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
A*********** Ö**** (25) - İstanbul,5,"Oldukça memnun kaldım. Şu an yorumu bu laptop üzerinden yazıyorum. Ürün sipariş verdikten bir gün sonra üstelik cumartesi günü olmasına rağmen tarafıma teslim edildi. Kargodan da çok memnun kaldım diyebilirim. Benim aldığım günle arasında maddi açıdan bayağı bir fark oluşmuş, oysa 11 gün önce almıştım. Yani düz dörde sipariş edip aldığım bir bilgisayardı siz hesap edin. Ürünün hızı çok iyi, ofis çalışanları için iş bilgisayarı olarak kesinlikle tavsiye ederim. Oyuncular için ise PUBG Lite, CS:GO, PUBG Emülatör vs güzel FPS ile ısınma kasma olmadan oynarsınız. Diğer oyunları denemedim. Şarjı da çok iyi gidiyor bence. Umarım bu şekilde devam eder mutlu birlikteliğimiz :)Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Ş**** b***** - Bursa,5,"Ürünü hepsiburada satıcısından havale yolu ile aldım. Havale sırasında yaşanacak sorunlara internetten baktığımda çok da iç açıcı değildi ancak ürün 24 saatten kısa sürede elime ulaştı. Ürün nazarında ekran biraz sıkıntı oldukça soluk ekran için kullanılan teknolojiden kaynaklı olarak ve pil ömrü sıkıntı sürekli prize yakın konumda olmanız gerekmekte. Bunların haricinde hiç bir sıkıntı yok kargo çok iyi paketlenmişti.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
E** B** - İstanbul,4,"Ürün tam anlamıyla fiyat performans ürünü. Eğer windows güncellemesi yaptıktan sonra Bios update’i yapmazsanız fan hep en üst düzeyde çalışıyor ancak halledilebilir bir sorun. 1 puan kırmamın nedeni pil seviyesinin gerçekten kötü olması maksimum 2 saat dayanıyor ki 2-3 yıl sonra kablosuz kullanmanız imkansız olur. Çok mobil biri değilseniz ve pil sizin için sorun değilse kesinlikle bu fiyata önerilir.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Ö********* K******* (23) - Muğla,5,"Cihaz fiyatını sonuna kadar hak ediyor tek eksisi 4 gb ram'in lehimli olması, 16+4 yapıldığında cihaz açmıyor kendini mecburen 8+4 yapmak zorunda kaldım.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
h****** ö*** (33) - Osmaniye,5,"Malzeme kalitesi fiyatına göre iyi.Fırçalı metal görünümlü bir kasası var . windowsun son sürümünü kurarsanız gayet hızlı,ve touchpad özelliklerini aktif olarak kullanabilirsiniz. m2 ssd sayesinde gayet hızlı işlem süreleri var oyun için orta ve düşük ayarlarda iyi adobe photoshop, illustrator, gibi grafik programlardada kasma olmadan çalışıyor. Özetle ofis işleri ve günlük kullanım için tatminkar bir ürün. ağırlık ta 2 kg nin altında olduğu için taşıması ve kullanması rahat. Eksileri ise ekran çerçevesi biraz da iyi malzeme olabilirdi. ethernet girişi yok ve sadece 3 usb portu var.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
C**** B***** - İstanbul,5,"Ürün çok hızlı bir şekilde elime ulaştı. Yazılım için onlarca ide indirip kullanmama rağmen kasma yok. Ekim ayından bu yana bir kere ısınma sorunu yaşadım o da 18GB lık visual studio community'de ide kurarken oldu. Ürün ,oyun oynayanlar pek uygun değil. Ekran fazla gün ışığında neredeyse görünmez hale geliyor. Hepsi jet ile sipariş vermiştim kargomu yetişemedi Cumartesi günü gelecek demelerine rağmen cuma 21'de getirdiler. Sürpriz oldu , tekrardan teşekkürler Hepsiburada.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Y********** Ç***** (34) - İstanbul,5,"Fiyat/performans açısından alınabilecek en iyi bilgisayarlardan biri. Ofis ve yazılım geliştirme işleri yapıyorsanız gönül rahatlığıyla alabilirsiniz. Sırf oyun için pek uygun değil. Ama arada bir oynuyorsanız sizi idare eder. Kasa kalitesi de fena değil. Usb girişi daha fazla olsa ve ethernet girişi olsa daha iyi olurdu.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Sadık Barış A******* - Antalya,4,"Merhabalar ürünün avantajları: -F/p açısından güçlü bir işlemci ve dahili güçlü bir grafik kartı(kağıt üstündeki değerlerden çok daha iyi olduğunu söyleyebilirim) -Hafif ve nispeten ince -Şık bir tasarım(tamam evet plastik malzeme fakat bu fiyata bu kadar köfte hesabı) -Boş Sata huvası ile geliyor hafıza artırmaya müsait Dezavantajları -Pil çok kötü taşınabilir hafif bir bilgisayara göre gerçekten kötü -TN panelDeğerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
G***** O**** (35) - İstanbul,5,"Ürün çok başarılı ve hızlı. Alacak arkadaşlar düşünmesinler bu fiyata alınabilecek donanım olarak en hızlı bilgisayar. Bios ve ekran kartı güncellemelerini yapmayı unutmayın.Ayrıca kasasına plastiğine vs takılmayın, ürün gayet hafif almak isteyenlere tavsiye ederim.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
A******* A**** - İstanbul,5,"Hızlı kargo seçeneği ile aldığım ürün belirttiğim saatler içerisinde elime ulaştı. Uzaktan teslimat(sosyal mesafe) için gerekli sms bildirimleri ile sorunsuz bir iletim oldu. Bu fiyata alınabilecek gayet güzel bir model herhangi bir sorunla karşılaşmadım. Genel olarak yazılım işleri için kullanacağım herhangi bir sorun çıkaracağını düşünmüyorum. Tercih edilebilir bir seçenek...Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
Sinan A**** - Bolu,4,"Bilgisayarı indirimdeyken aldım. Bazı kişiler sesi çok kötü fanlardan çok ses geliyor v. b. yorumlar yapmışlar onları görünce yorum yapmaya karar verdim. Driverlarını güncellerseniz ne seste nede fanlarda sıkıntı var performansı ssd olduğu için günlük kullanımlarda çok iyi. 1 aydır kullanıyorum hiçbir sıkıntı olmadı ısınma yada ses sıkıntısı yok. 1 yıldızı ekran panel kalitesinden ve taucpadinden kırdım. Oyun oynadım ama incelme videolarına da gösterildiği gibi birçok oyunu orta seviye ayarlarda rahat oynatır.Değerlendirme sahibi bu ürünü Hepsiburada satıcısından aldı.",5
